healthtime,businessunit,numipaddr,activityflag
2012-02-02 17:45:00,region-35,30,4
2012-02-02 18:00:00,region-35,24,4
2012-02-02 18:15:00,region-35,43,4
2012-02-02 18:30:00,region-35,32,4
2012-02-02 18:45:00,region-35,22,4
2012-02-02 19:00:00,region-35,24,4
2012-02-02 19:15:00,region-35,31,4
2012-02-02 19:30:00,region-35,30,4
2012-02-02 19:45:00,region-35,22,4
2012-02-02 20:00:00,region-35,36,4
2012-02-02 20:15:00,region-35,24,4
2012-02-02 20:30:00,region-35,32,4
2012-02-02 20:45:00,region-35,35,4
2012-02-02 21:00:00,region-35,30,4
2012-02-02 21:15:00,region-35,21,4
2012-02-02 21:30:00,region-35,31,4
2012-02-02 21:45:00,region-35,24,4
2012-02-02 22:00:00,region-35,29,4
2012-02-02 22:15:00,region-35,28,4
2012-02-02 22:30:00,region-35,28,4
2012-02-02 22:45:00,region-35,29,4
2012-02-02 23:00:00,region-35,21,4
2012-02-02 23:15:00,region-35,38,4
2012-02-02 23:30:00,region-35,27,4
2012-02-02 23:45:00,region-35,29,4
2012-02-03 00:00:00,region-35,29,4
2012-02-03 00:15:00,region-35,28,4
2012-02-03 00:30:00,region-35,25,4
2012-02-03 00:45:00,region-35,26,4
2012-02-03 01:00:00,region-35,23,4
2012-02-03 01:15:00,region-35,14,4
2012-02-03 01:30:00,region-35,25,4
2012-02-03 01:45:00,region-35,35,4
2012-02-03 02:00:00,region-35,34,4
2012-02-03 02:15:00,region-35,19,4
2012-02-03 02:30:00,region-35,32,4
2012-02-03 02:45:00,region-35,22,4
2012-02-03 03:00:00,region-35,36,4
2012-02-03 03:15:00,region-35,34,4
2012-02-03 03:30:00,region-35,31,4
2012-02-03 03:45:00,region-35,21,4
2012-02-03 17:00:00,region-35,28,4
2012-02-03 17:15:00,region-35,23,4
2012-02-03 17:30:00,region-35,28,4
2012-02-03 17:45:00,region-35,31,4
2012-02-03 18:00:00,region-35,26,4
2012-02-03 18:15:00,region-35,29,4
2012-02-03 18:30:00,region-35,32,4
2012-02-03 18:45:00,region-35,23,4
2012-02-03 19:00:00,region-35,24,4
2012-02-03 19:15:00,region-35,27,4
2012-02-03 19:30:00,region-35,25,4
2012-02-03 19:45:00,region-35,23,4
2012-02-03 20:00:00,region-35,35,4
2012-02-03 20:15:00,region-35,34,4
2012-02-03 20:30:00,region-35,20,4
2012-02-03 20:45:00,region-35,23,4
2012-02-03 21:00:00,region-35,28,4
2012-02-03 21:15:00,region-35,28,4
2012-02-03 21:30:00,region-35,33,4
2012-02-03 21:45:00,region-35,26,4
2012-02-03 22:00:00,region-35,28,4
2012-02-03 22:15:00,region-35,42,4
2012-02-03 22:30:00,region-35,25,4
2012-02-03 22:45:00,region-35,21,4
2012-02-03 23:00:00,region-35,27,4
2012-02-03 23:15:00,region-35,22,4
2012-02-03 23:30:00,region-35,27,4
2012-02-03 23:45:00,region-35,38,4
2012-02-04 00:00:00,region-35,27,4
2012-02-04 00:15:00,region-35,24,4
2012-02-04 00:30:00,region-35,35,4
2012-02-04 00:45:00,region-35,34,4
2012-02-04 01:00:00,region-35,31,4
2012-02-04 01:15:00,region-35,35,4
2012-02-04 01:30:00,region-35,34,4
2012-02-04 01:45:00,region-35,22,4
2012-02-04 02:00:00,region-35,27,4
2012-02-04 02:15:00,region-35,29,4
2012-02-04 02:30:00,region-35,22,4
2012-02-04 02:45:00,region-35,32,4
2012-02-04 03:00:00,region-35,39,4
2012-02-04 03:15:00,region-35,33,4
2012-02-04 03:30:00,region-35,21,4
2012-02-04 03:45:00,region-35,28,4
2012-02-02 16:00:00,region-36,25,4
2012-02-02 16:15:00,region-36,33,4
2012-02-02 16:30:00,region-36,31,4
2012-02-02 16:45:00,region-36,23,4
2012-02-02 17:00:00,region-36,29,4
2012-02-02 17:15:00,region-36,21,4
2012-02-02 17:30:00,region-36,24,4
2012-02-02 17:45:00,region-36,24,4
2012-02-02 18:00:00,region-36,39,4
2012-02-02 18:15:00,region-36,21,4
2012-02-02 18:30:00,region-36,31,4
2012-02-02 18:45:00,region-36,20,4
2012-02-02 19:00:00,region-36,41,4
2012-02-02 19:15:00,region-36,27,4
2012-02-02 19:30:00,region-36,28,4
2012-02-02 19:45:00,region-36,21,4
2012-02-02 20:00:00,region-36,20,4
2012-02-02 20:15:00,region-36,34,4
2012-02-02 20:30:00,region-36,29,4
2012-02-02 20:45:00,region-36,25,4
2012-02-02 21:00:00,region-36,27,4
2012-02-02 21:15:00,region-36,31,4
2012-02-02 21:30:00,region-36,32,4
2012-02-02 21:45:00,region-36,33,4
2012-02-02 22:00:00,region-36,23,4
2012-02-02 22:15:00,region-36,25,4
2012-02-02 22:30:00,region-36,24,4
2012-02-02 22:45:00,region-36,19,4
2012-02-02 23:00:00,region-36,27,4
2012-02-02 23:15:00,region-36,31,4
2012-02-02 23:30:00,region-36,38,4
2012-02-02 23:45:00,region-36,31,4
2012-02-03 00:00:00,region-36,23,4
2012-02-03 00:15:00,region-36,26,4
2012-02-03 00:30:00,region-36,25,4
2012-02-03 00:45:00,region-36,28,4
2012-02-03 01:00:00,region-36,28,4
2012-02-03 01:15:00,region-36,32,4
2012-02-03 01:30:00,region-36,26,4
2012-02-03 01:45:00,region-36,33,4
2012-02-03 02:00:00,region-36,36,4
2012-02-03 02:15:00,region-36,30,4
2012-02-03 02:30:00,region-36,25,4
2012-02-03 02:45:00,region-36,35,4
2012-02-03 16:00:00,region-36,25,4
2012-02-03 16:15:00,region-36,25,4
2012-02-03 16:30:00,region-36,27,4
2012-02-03 16:45:00,region-36,29,4
2012-02-03 17:00:00,region-36,24,4
2012-02-03 17:15:00,region-36,33,4
2012-02-03 17:30:00,region-36,29,4
2012-02-03 17:45:00,region-36,28,4
2012-02-03 18:00:00,region-36,28,4
2012-02-03 18:15:00,region-36,30,4
2012-02-03 18:30:00,region-36,34,4
2012-02-03 18:45:00,region-36,25,4
2012-02-03 19:00:00,region-36,35,4
2012-02-03 19:15:00,region-36,22,4
2012-02-03 19:30:00,region-36,40,4
2012-02-03 19:45:00,region-36,33,4
2012-02-03 20:00:00,region-36,25,4
2012-02-03 20:15:00,region-36,32,4
2012-02-03 20:30:00,region-36,17,4
2012-02-03 20:45:00,region-36,35,4
2012-02-03 21:00:00,region-36,19,4
2012-02-03 21:15:00,region-36,33,4
2012-02-03 21:30:00,region-36,28,4
2012-02-03 21:45:00,region-36,25,4
2012-02-03 22:00:00,region-36,27,4
2012-02-03 22:15:00,region-36,27,4
2012-02-03 22:30:00,region-36,35,4
2012-02-03 22:45:00,region-36,39,4
2012-02-03 23:00:00,region-36,32,4
2012-02-03 23:15:00,region-36,24,4
2012-02-03 23:30:00,region-36,18,4
2012-02-03 23:45:00,region-36,26,4
2012-02-04 00:00:00,region-36,28,4
2012-02-04 00:15:00,region-36,27,4
2012-02-04 00:30:00,region-36,19,4
2012-02-04 00:45:00,region-36,28,4
2012-02-04 01:00:00,region-36,34,4
2012-02-04 01:15:00,region-36,27,4
2012-02-04 01:30:00,region-36,21,4
2012-02-04 01:45:00,region-36,31,4
2012-02-04 02:00:00,region-36,38,4
2012-02-04 02:15:00,region-36,27,4
2012-02-04 02:30:00,region-36,39,4
2012-02-04 02:45:00,region-36,23,4
2012-02-02 15:00:00,region-37,19,4
2012-02-02 15:15:00,region-37,17,4
2012-02-02 15:30:00,region-37,11,4
2012-02-02 15:45:00,region-37,16,4
2012-02-02 16:00:00,region-37,20,4
2012-02-02 16:15:00,region-37,27,4
2012-02-02 16:30:00,region-37,36,4
2012-02-02 16:45:00,region-37,25,4
2012-02-02 17:00:00,region-37,25,4
2012-02-02 17:15:00,region-37,28,4
2012-02-02 17:30:00,region-37,18,4
2012-02-02 17:45:00,region-37,29,4
2012-02-02 18:00:00,region-37,29,4
2012-02-02 18:15:00,region-37,31,4
2012-02-02 18:30:00,region-37,25,4
2012-02-02 18:45:00,region-37,34,4
2012-02-02 19:00:00,region-37,26,4
2012-02-02 19:15:00,region-37,32,4
2012-02-02 19:30:00,region-37,30,4
2012-02-02 19:45:00,region-37,21,4
2012-02-02 20:00:00,region-37,26,4
2012-02-02 20:15:00,region-37,26,4
2012-02-02 20:30:00,region-37,34,4
2012-02-02 20:45:00,region-37,24,4
2012-02-02 21:00:00,region-37,24,4
2012-02-02 21:15:00,region-37,23,4
2012-02-02 21:30:00,region-37,16,4
2012-02-02 21:45:00,region-37,30,4
2012-02-02 22:00:00,region-37,24,4
2012-02-02 22:15:00,region-37,30,4
2012-02-02 22:30:00,region-37,28,4
2012-02-02 22:45:00,region-37,28,4
2012-02-02 23:00:00,region-37,25,4
2012-02-02 23:15:00,region-37,30,4
2012-02-02 23:30:00,region-37,27,4
2012-02-02 23:45:00,region-37,19,4
2012-02-03 00:00:00,region-37,31,4
2012-02-03 00:15:00,region-37,25,4
2012-02-03 00:30:00,region-37,35,4
2012-02-03 00:45:00,region-37,36,4
2012-02-03 01:00:00,region-37,16,4
2012-02-03 01:15:00,region-37,35,4
2012-02-03 01:30:00,region-37,30,4
2012-02-03 01:45:00,region-37,26,4
2012-02-03 02:00:00,region-37,23,4
2012-02-03 02:15:00,region-37,15,4
2012-02-03 02:30:00,region-37,20,4
2012-02-03 02:45:00,region-37,25,4
2012-02-03 15:00:00,region-37,20,4
2012-02-03 15:15:00,region-37,18,4
2012-02-03 15:30:00,region-37,13,4
2012-02-03 15:45:00,region-37,14,4
2012-02-03 16:00:00,region-37,28,4
2012-02-03 16:15:00,region-37,33,4
2012-02-03 16:30:00,region-37,31,4
2012-02-03 16:45:00,region-37,28,4
2012-02-03 17:00:00,region-37,19,4
2012-02-03 17:15:00,region-37,32,4
2012-02-03 17:30:00,region-37,28,4
2012-02-03 17:45:00,region-37,27,4
2012-02-03 18:00:00,region-37,36,4
2012-02-03 18:15:00,region-37,33,4
2012-02-03 18:30:00,region-37,32,4
2012-02-03 18:45:00,region-37,23,4
2012-02-03 19:00:00,region-37,25,4
2012-02-03 19:15:00,region-37,26,4
2012-02-03 19:30:00,region-37,21,4
2012-02-03 19:45:00,region-37,27,4
2012-02-03 20:00:00,region-37,22,4
2012-02-03 20:15:00,region-37,29,4
2012-02-03 20:30:00,region-37,28,4
2012-02-03 20:45:00,region-37,27,4
2012-02-03 21:00:00,region-37,21,4
2012-02-03 21:15:00,region-37,37,4
2012-02-03 21:30:00,region-37,34,4
2012-02-03 21:45:00,region-37,31,4
2012-02-03 22:00:00,region-37,20,4
2012-02-03 22:15:00,region-37,31,4
2012-02-03 22:30:00,region-37,25,4
2012-02-03 22:45:00,region-37,26,4
2012-02-03 23:00:00,region-37,34,4
2012-02-03 23:15:00,region-37,24,4
2012-02-03 23:30:00,region-37,20,4
2012-02-03 23:45:00,region-37,30,4
2012-02-04 00:00:00,region-37,31,4
2012-02-04 00:15:00,region-37,27,4
2012-02-04 00:30:00,region-37,35,4
2012-02-04 00:45:00,region-37,21,4
2012-02-04 01:00:00,region-37,20,4
2012-02-04 01:15:00,region-37,35,4
2012-02-04 01:30:00,region-37,26,4
2012-02-04 01:45:00,region-37,26,4
2012-02-04 02:00:00,region-37,10,4
2012-02-04 02:15:00,region-37,24,4
2012-02-04 02:30:00,region-37,18,4
2012-02-04 02:45:00,region-37,9,4
2012-02-02 12:00:00,region-38,16,4
2012-02-02 12:15:00,region-38,20,4
2012-02-02 12:30:00,region-38,17,4
2012-02-02 12:45:00,region-38,20,4
2012-02-02 13:00:00,region-38,37,4
2012-02-02 13:15:00,region-38,30,4
2012-02-02 13:30:00,region-38,29,4
2012-02-02 13:45:00,region-38,32,4
2012-02-02 14:00:00,region-38,30,4
2012-02-02 14:15:00,region-38,28,4
2012-02-02 14:30:00,region-38,30,4
2012-02-02 14:45:00,region-38,29,4
2012-02-02 15:00:00,region-38,23,4
2012-02-02 15:15:00,region-38,27,4
2012-02-02 15:30:00,region-38,30,4
2012-02-02 15:45:00,region-38,30,4
2012-02-02 16:00:00,region-38,24,4
2012-02-02 16:15:00,region-38,33,4
2012-02-02 16:30:00,region-38,28,4
2012-02-02 16:45:00,region-38,23,4
2012-02-02 17:00:00,region-38,30,4
2012-02-02 17:15:00,region-38,27,4
2012-02-02 17:30:00,region-38,38,4
2012-02-02 17:45:00,region-38,27,4
2012-02-02 18:00:00,region-38,20,4
2012-02-02 18:15:00,region-38,21,4
2012-02-02 18:30:00,region-38,29,4
2012-02-02 18:45:00,region-38,27,4
2012-02-02 19:00:00,region-38,33,4
2012-02-02 19:15:00,region-38,29,4
2012-02-02 19:30:00,region-38,28,4
2012-02-02 19:45:00,region-38,28,4
2012-02-02 20:00:00,region-38,24,4
2012-02-02 20:15:00,region-38,20,4
2012-02-02 20:30:00,region-38,28,4
2012-02-02 20:45:00,region-38,20,4
2012-02-02 21:00:00,region-38,28,4
2012-02-02 21:15:00,region-38,33,4
2012-02-02 21:30:00,region-38,15,4
2012-02-02 21:45:00,region-38,40,4
2012-02-02 22:00:00,region-38,28,4
2012-02-02 22:15:00,region-38,21,4
2012-02-02 22:30:00,region-38,27,4
2012-02-02 22:45:00,region-38,30,4
2012-02-02 23:00:00,region-38,9,4
2012-02-02 23:15:00,region-38,7,4
2012-02-02 23:30:00,region-38,7,4
2012-02-02 23:45:00,region-38,9,4
2012-02-03 12:00:00,region-38,14,4
2012-02-03 12:15:00,region-38,20,4
2012-02-03 12:30:00,region-38,23,4
2012-02-03 12:45:00,region-38,19,4
2012-02-03 13:00:00,region-38,28,4
2012-02-03 13:15:00,region-38,19,4
2012-02-03 13:30:00,region-38,26,4
2012-02-03 13:45:00,region-38,26,4
2012-02-03 14:00:00,region-38,31,4
2012-02-03 14:15:00,region-38,33,4
2012-02-03 14:30:00,region-38,13,4
2012-02-03 14:45:00,region-38,17,4
2012-02-03 15:00:00,region-38,22,4
2012-02-03 15:15:00,region-38,35,4
2012-02-03 15:30:00,region-38,26,4
2012-02-03 15:45:00,region-38,28,4
2012-02-03 16:00:00,region-38,29,4
2012-02-03 16:15:00,region-38,29,4
2012-02-03 16:30:00,region-38,29,4
2012-02-03 16:45:00,region-38,22,4
2012-02-03 17:00:00,region-38,24,4
2012-02-03 17:15:00,region-38,29,4
2012-02-03 17:30:00,region-38,38,4
2012-02-03 17:45:00,region-38,33,4
2012-02-03 18:00:00,region-38,26,4
2012-02-03 18:15:00,region-38,27,4
2012-02-03 18:30:00,region-38,21,4
2012-02-03 18:45:00,region-38,28,4
2012-02-03 19:00:00,region-38,28,4
2012-02-03 19:15:00,region-38,28,4
2012-02-03 19:30:00,region-38,23,4
2012-02-03 19:45:00,region-38,28,4
2012-02-03 20:00:00,region-38,34,4
2012-02-03 20:15:00,region-38,38,4
2012-02-03 20:30:00,region-38,22,4
2012-02-03 20:45:00,region-38,21,4
2012-02-03 21:00:00,region-38,22,4
2012-02-03 21:15:00,region-38,20,4
2012-02-03 21:30:00,region-38,34,4
2012-02-03 21:45:00,region-38,32,4
2012-02-03 22:00:00,region-38,27,4
2012-02-03 22:15:00,region-38,26,4
2012-02-03 22:30:00,region-38,21,4
2012-02-03 22:45:00,region-38,24,4
2012-02-03 23:00:00,region-38,7,4
2012-02-03 23:15:00,region-38,14,4
2012-02-03 23:30:00,region-38,8,4
2012-02-03 23:45:00,region-38,13,4
2012-02-02 15:00:00,region-39,26,4
2012-02-02 15:15:00,region-39,30,4
2012-02-02 15:30:00,region-39,23,4
2012-02-02 15:45:00,region-39,24,4
2012-02-02 16:00:00,region-39,32,4
2012-02-02 16:15:00,region-39,27,4
2012-02-02 16:30:00,region-39,28,4
2012-02-02 16:45:00,region-39,22,4
2012-02-02 17:00:00,region-39,22,4
2012-02-02 17:15:00,region-39,29,4
2012-02-02 17:30:00,region-39,34,4
2012-02-02 17:45:00,region-39,37,4
2012-02-02 18:00:00,region-39,24,4
2012-02-02 18:15:00,region-39,25,4
2012-02-02 18:30:00,region-39,25,4
2012-02-02 18:45:00,region-39,24,4
2012-02-02 19:00:00,region-39,31,4
2012-02-02 19:15:00,region-39,35,4
2012-02-02 19:30:00,region-39,29,4
2012-02-02 19:45:00,region-39,28,4
2012-02-02 20:00:00,region-39,29,4
2012-02-02 20:15:00,region-39,28,4
2012-02-02 20:30:00,region-39,27,4
2012-02-02 20:45:00,region-39,21,4
2012-02-02 21:00:00,region-39,26,4
2012-02-02 21:15:00,region-39,28,4
2012-02-02 21:30:00,region-39,27,4
2012-02-02 21:45:00,region-39,38,4
2012-02-02 22:00:00,region-39,26,4
2012-02-02 22:15:00,region-39,24,4
2012-02-02 22:30:00,region-39,24,4
2012-02-02 22:45:00,region-39,24,4
2012-02-02 23:00:00,region-39,37,4
2012-02-02 23:15:00,region-39,26,4
2012-02-02 23:30:00,region-39,26,4
2012-02-02 23:45:00,region-39,29,4
2012-02-03 00:00:00,region-39,26,4
2012-02-03 00:15:00,region-39,33,4
2012-02-03 00:30:00,region-39,27,4
2012-02-03 00:45:00,region-39,28,4
2012-02-03 01:00:00,region-39,25,4
2012-02-03 01:15:00,region-39,28,4
2012-02-03 01:30:00,region-39,38,4
2012-02-03 01:45:00,region-39,25,4
2012-02-03 15:00:00,region-39,30,4
2012-02-03 15:15:00,region-39,31,4
2012-02-03 15:30:00,region-39,28,4
2012-02-03 15:45:00,region-39,28,4
2012-02-03 16:00:00,region-39,37,4
2012-02-03 16:15:00,region-39,33,4
2012-02-03 16:30:00,region-39,27,4
2012-02-03 16:45:00,region-39,31,4
2012-02-03 17:00:00,region-39,31,4
2012-02-03 17:15:00,region-39,21,4
2012-02-03 17:30:00,region-39,25,4
2012-02-03 17:45:00,region-39,37,4
2012-02-03 18:00:00,region-39,16,4
2012-02-03 18:15:00,region-39,36,4
2012-02-03 18:30:00,region-39,25,4
2012-02-03 18:45:00,region-39,31,4
2012-02-03 19:00:00,region-39,26,4
2012-02-03 19:15:00,region-39,28,4
2012-02-03 19:30:00,region-39,25,4
2012-02-03 19:45:00,region-39,31,4
2012-02-03 20:00:00,region-39,28,4
2012-02-03 20:15:00,region-39,29,4
2012-02-03 20:30:00,region-39,31,4
2012-02-03 20:45:00,region-39,28,4
2012-02-03 21:00:00,region-39,30,4
2012-02-03 21:15:00,region-39,30,4
2012-02-03 21:30:00,region-39,35,4
2012-02-03 21:45:00,region-39,26,4
2012-02-03 22:00:00,region-39,36,4
2012-02-03 22:15:00,region-39,21,4
2012-02-03 22:30:00,region-39,19,4
2012-02-03 22:45:00,region-39,31,4
2012-02-03 23:00:00,region-39,32,4
2012-02-03 23:15:00,region-39,23,4
2012-02-03 23:30:00,region-39,38,4
2012-02-03 23:45:00,region-39,21,4
2012-02-04 00:00:00,region-39,25,4
2012-02-04 00:15:00,region-39,25,4
2012-02-04 00:30:00,region-39,25,4
2012-02-04 00:45:00,region-39,21,4
2012-02-04 01:00:00,region-39,23,4
2012-02-04 01:15:00,region-39,23,4
2012-02-04 01:30:00,region-39,31,4
2012-02-04 01:45:00,region-39,20,4
2012-02-02 14:00:00,region-40,23,4
2012-02-02 14:15:00,region-40,28,4
2012-02-02 14:30:00,region-40,17,4
2012-02-02 14:45:00,region-40,36,4
2012-02-02 15:00:00,region-40,21,4
2012-02-02 15:15:00,region-40,27,4
2012-02-02 15:30:00,region-40,27,4
2012-02-02 15:45:00,region-40,24,4
2012-02-02 16:00:00,region-40,24,4
2012-02-02 16:15:00,region-40,26,4
2012-02-02 16:30:00,region-40,33,4
2012-02-02 16:45:00,region-40,29,4
2012-02-02 17:00:00,region-40,22,4
2012-02-02 17:15:00,region-40,23,4
2012-02-02 17:30:00,region-40,17,4
2012-02-02 17:45:00,region-40,34,4
2012-02-02 18:00:00,region-40,27,4
2012-02-02 18:15:00,region-40,31,4
2012-02-02 18:30:00,region-40,25,4
2012-02-02 18:45:00,region-40,18,4
2012-02-02 19:00:00,region-40,38,4
2012-02-02 19:15:00,region-40,28,4
2012-02-02 19:30:00,region-40,24,4
2012-02-02 19:45:00,region-40,28,4
2012-02-02 20:00:00,region-40,30,4
2012-02-02 20:15:00,region-40,26,4
2012-02-02 20:30:00,region-40,28,4
2012-02-02 20:45:00,region-40,33,4
2012-02-02 21:00:00,region-40,28,4
2012-02-02 21:15:00,region-40,26,4
2012-02-02 21:30:00,region-40,29,4
2012-02-02 21:45:00,region-40,29,4
2012-02-02 22:00:00,region-40,26,4
2012-02-02 22:15:00,region-40,23,4
2012-02-02 22:30:00,region-40,31,4
2012-02-02 22:45:00,region-40,37,4
2012-02-02 23:00:00,region-40,28,4
2012-02-02 23:15:00,region-40,28,4
2012-02-02 23:30:00,region-40,22,4
2012-02-02 23:45:00,region-40,36,4
2012-02-03 00:00:00,region-40,24,4
2012-02-03 00:15:00,region-40,27,4
2012-02-03 00:30:00,region-40,25,4
2012-02-03 00:45:00,region-40,23,4
2012-02-03 14:00:00,region-40,21,4
2012-02-03 14:15:00,region-40,25,4
2012-02-03 14:30:00,region-40,19,4
2012-02-03 14:45:00,region-40,26,4
2012-02-03 15:00:00,region-40,30,4
2012-02-03 15:15:00,region-40,26,4
2012-02-03 15:30:00,region-40,28,4
2012-02-03 15:45:00,region-40,30,4
2012-02-03 16:00:00,region-40,25,4
2012-02-03 16:15:00,region-40,30,4
2012-02-03 16:30:00,region-40,31,4
2012-02-03 16:45:00,region-40,32,4
2012-02-03 17:00:00,region-40,38,4
2012-02-03 17:15:00,region-40,32,4
2012-02-03 17:30:00,region-40,27,4
2012-02-03 17:45:00,region-40,31,4
2012-02-03 18:00:00,region-40,34,4
2012-02-03 18:15:00,region-40,29,4
2012-02-03 18:30:00,region-40,23,4
2012-02-03 18:45:00,region-40,31,4
2012-02-03 19:00:00,region-40,38,4
2012-02-03 19:15:00,region-40,30,4
2012-02-03 19:30:00,region-40,26,4
2012-02-03 19:45:00,region-40,22,4
2012-02-03 20:00:00,region-40,30,4
2012-02-03 20:15:00,region-40,37,4
2012-02-03 20:30:00,region-40,34,4
2012-02-03 20:45:00,region-40,23,4
2012-02-03 21:00:00,region-40,30,4
2012-02-03 21:15:00,region-40,28,4
2012-02-03 21:30:00,region-40,34,4
2012-02-03 21:45:00,region-40,23,4
2012-02-03 22:00:00,region-40,25,4
2012-02-03 22:15:00,region-40,21,4
2012-02-03 22:30:00,region-40,27,4
2012-02-03 22:45:00,region-40,28,4
2012-02-03 23:00:00,region-40,29,4
2012-02-03 23:15:00,region-40,21,4
2012-02-03 23:30:00,region-40,21,4
2012-02-03 23:45:00,region-40,21,4
2012-02-04 00:00:00,region-40,20,4
2012-02-04 00:15:00,region-40,19,4
2012-02-04 00:30:00,region-40,23,4
2012-02-04 00:45:00,region-40,31,4
2012-02-02 15:00:00,region-41,14,4
2012-02-02 15:15:00,region-41,14,4
2012-02-02 15:30:00,region-41,11,4
2012-02-02 15:45:00,region-41,10,4
2012-02-02 16:00:00,region-41,28,4
2012-02-02 16:15:00,region-41,26,4
2012-02-02 16:30:00,region-41,39,4
2012-02-02 16:45:00,region-41,25,4
2012-02-02 17:00:00,region-41,27,4
2012-02-02 17:15:00,region-41,23,4
2012-02-02 17:30:00,region-41,28,4
2012-02-02 17:45:00,region-41,29,4
2012-02-02 18:00:00,region-41,28,4
2012-02-02 18:15:00,region-41,27,4
2012-02-02 18:30:00,region-41,29,4
2012-02-02 18:45:00,region-41,28,4
2012-02-02 19:00:00,region-41,23,4
2012-02-02 19:15:00,region-41,29,4
2012-02-02 19:30:00,region-41,30,4
2012-02-02 19:45:00,region-41,29,4
2012-02-02 20:00:00,region-41,27,4
2012-02-02 20:15:00,region-41,26,4
2012-02-02 20:30:00,region-41,29,4
2012-02-02 20:45:00,region-41,24,4
2012-02-02 21:00:00,region-41,31,4
2012-02-02 21:15:00,region-41,29,4
2012-02-02 21:30:00,region-41,25,4
2012-02-02 21:45:00,region-41,29,4
2012-02-02 22:00:00,region-41,36,4
2012-02-02 22:15:00,region-41,20,4
2012-02-02 22:30:00,region-41,21,4
2012-02-02 22:45:00,region-41,26,4
2012-02-02 23:00:00,region-41,32,4
2012-02-02 23:15:00,region-41,35,4
2012-02-02 23:30:00,region-41,20,4
2012-02-02 23:45:00,region-41,27,4
2012-02-03 00:00:00,region-41,27,4
2012-02-03 00:15:00,region-41,25,4
2012-02-03 00:30:00,region-41,33,4
2012-02-03 00:45:00,region-41,28,4
2012-02-03 01:00:00,region-41,31,4
2012-02-03 01:15:00,region-41,30,4
2012-02-03 01:30:00,region-41,26,4
2012-02-03 01:45:00,region-41,38,4
2012-02-03 02:00:00,region-41,15,4
2012-02-03 02:15:00,region-41,19,4
2012-02-03 02:30:00,region-41,17,4
2012-02-03 02:45:00,region-41,17,4
2012-02-03 15:00:00,region-41,12,4
2012-02-03 15:15:00,region-41,19,4
2012-02-03 15:30:00,region-41,9,4
2012-02-03 15:45:00,region-41,15,4
2012-02-03 16:00:00,region-41,29,4
2012-02-03 16:15:00,region-41,26,4
2012-02-03 16:30:00,region-41,25,4
2012-02-03 16:45:00,region-41,24,4
2012-02-03 17:00:00,region-41,30,4
2012-02-03 17:15:00,region-41,23,4
2012-02-03 17:30:00,region-41,20,4
2012-02-03 17:45:00,region-41,29,4
2012-02-03 18:00:00,region-41,17,4
2012-02-03 18:15:00,region-41,34,4
2012-02-03 18:30:00,region-41,24,4
2012-02-03 18:45:00,region-41,37,4
2012-02-03 19:00:00,region-41,29,4
2012-02-03 19:15:00,region-41,28,4
2012-02-03 19:30:00,region-41,18,4
2012-02-03 19:45:00,region-41,23,4
2012-02-03 20:00:00,region-41,32,4
2012-02-03 20:15:00,region-41,33,4
2012-02-03 20:30:00,region-41,34,4
2012-02-03 20:45:00,region-41,23,4
2012-02-03 21:00:00,region-41,26,4
2012-02-03 21:15:00,region-41,33,4
2012-02-03 21:30:00,region-41,29,4
2012-02-03 21:45:00,region-41,30,4
2012-02-03 22:00:00,region-41,28,4
2012-02-03 22:15:00,region-41,25,4
2012-02-03 22:30:00,region-41,35,4
2012-02-03 22:45:00,region-41,34,4
2012-02-03 23:00:00,region-41,26,4
2012-02-03 23:15:00,region-41,19,4
2012-02-03 23:30:00,region-41,31,4
2012-02-03 23:45:00,region-41,20,4
2012-02-04 00:00:00,region-41,34,4
2012-02-04 00:15:00,region-41,24,4
2012-02-04 00:30:00,region-41,25,4
2012-02-04 00:45:00,region-41,27,4
2012-02-04 01:00:00,region-41,24,4
2012-02-04 01:15:00,region-41,37,4
2012-02-04 01:30:00,region-41,21,4
2012-02-04 01:45:00,region-41,33,4
2012-02-04 02:00:00,region-41,11,4
2012-02-04 02:15:00,region-41,31,4
2012-02-04 02:30:00,region-41,13,4
2012-02-04 02:45:00,region-41,18,4
2012-02-02 13:00:00,region-42,21,4
2012-02-02 13:15:00,region-42,18,4
2012-02-02 13:30:00,region-42,26,4
2012-02-02 13:45:00,region-42,14,4
2012-02-02 14:00:00,region-42,25,4
2012-02-02 14:15:00,region-42,19,4
2012-02-02 14:30:00,region-42,21,4
2012-02-02 14:45:00,region-42,20,4
2012-02-02 15:00:00,region-42,29,4
2012-02-02 15:15:00,region-42,24,4
2012-02-02 15:30:00,region-42,34,4
2012-02-02 15:45:00,region-42,25,4
2012-02-02 16:00:00,region-42,23,4
2012-02-02 16:15:00,region-42,36,4
2012-02-02 16:30:00,region-42,34,4
2012-02-02 16:45:00,region-42,29,4
2012-02-02 17:00:00,region-42,27,4
2012-02-02 17:15:00,region-42,32,4
2012-02-02 17:30:00,region-42,25,4
2012-02-02 17:45:00,region-42,39,4
2012-02-02 18:00:00,region-42,29,4
2012-02-02 18:15:00,region-42,33,4
2012-02-02 18:30:00,region-42,26,4
2012-02-02 18:45:00,region-42,36,4
2012-02-02 19:00:00,region-42,27,4
2012-02-02 19:15:00,region-42,29,4
2012-02-02 19:30:00,region-42,25,4
2012-02-02 19:45:00,region-42,30,4
