healthtime,businessunit,machineclass,ipaddrcount
2012-02-04 01:30:00,region-45,workstation,11
2012-02-04 01:45:00,region-45,atm,2
2012-02-04 01:45:00,region-45,server,10
2012-02-04 01:45:00,region-45,workstation,11
2012-02-04 02:00:00,region-45,atm,2
2012-02-04 02:00:00,region-45,server,10
2012-02-04 02:00:00,region-45,workstation,12
2012-02-04 02:15:00,region-45,atm,2
2012-02-04 02:15:00,region-45,server,11
2012-02-04 02:15:00,region-45,workstation,12
2012-02-04 02:30:00,region-45,atm,2
2012-02-04 02:30:00,region-45,server,11
2012-02-04 02:30:00,region-45,workstation,12
2012-02-04 02:45:00,region-45,atm,2
2012-02-04 02:45:00,region-45,server,11
2012-02-04 02:45:00,region-45,workstation,12
2012-02-04 03:00:00,region-45,atm,2
2012-02-04 03:00:00,region-45,server,12
2012-02-04 03:00:00,region-45,workstation,12
2012-02-04 03:15:00,region-45,atm,2
2012-02-04 03:15:00,region-45,server,13
2012-02-04 03:15:00,region-45,workstation,13
2012-02-04 03:30:00,region-45,atm,2
2012-02-04 03:30:00,region-45,server,13
2012-02-04 03:30:00,region-45,workstation,13
2012-02-04 03:45:00,region-45,atm,2
2012-02-04 03:45:00,region-45,server,13
2012-02-04 03:45:00,region-45,workstation,12
2012-02-04 04:00:00,region-45,atm,2
2012-02-04 04:00:00,region-45,server,13
2012-02-04 04:00:00,region-45,workstation,12
2012-02-04 04:15:00,region-45,atm,2
2012-02-04 04:15:00,region-45,server,14
2012-02-04 04:15:00,region-45,workstation,13
2012-02-04 04:30:00,region-45,atm,2
2012-02-04 04:30:00,region-45,server,14
2012-02-04 04:30:00,region-45,workstation,14
2012-02-04 04:45:00,region-45,atm,2
2012-02-04 04:45:00,region-45,server,14
2012-02-04 04:45:00,region-45,workstation,14
2012-02-04 05:00:00,region-45,atm,2
2012-02-04 05:00:00,region-45,server,14
2012-02-04 05:00:00,region-45,workstation,14
2012-02-04 05:15:00,region-45,atm,2
2012-02-04 05:15:00,region-45,server,14
2012-02-04 05:15:00,region-45,workstation,14
2012-02-04 05:30:00,region-45,atm,2
2012-02-04 05:30:00,region-45,server,14
2012-02-04 05:30:00,region-45,workstation,14
2012-02-04 05:45:00,region-45,atm,2
2012-02-04 05:45:00,region-45,server,14
2012-02-04 05:45:00,region-45,workstation,14
2012-02-04 06:00:00,region-45,atm,2
2012-02-04 06:00:00,region-45,server,14
2012-02-04 06:00:00,region-45,workstation,14
2012-02-04 06:15:00,region-45,atm,2
2012-02-04 06:15:00,region-45,server,15
2012-02-04 06:15:00,region-45,workstation,14
2012-02-04 06:30:00,region-45,atm,2
2012-02-04 06:30:00,region-45,server,15
2012-02-04 06:30:00,region-45,workstation,14
2012-02-04 06:45:00,region-45,atm,2
2012-02-04 06:45:00,region-45,server,15
2012-02-04 06:45:00,region-45,workstation,14
2012-02-04 07:00:00,region-45,atm,2
2012-02-04 07:00:00,region-45,server,15
2012-02-04 07:00:00,region-45,workstation,14
2012-02-04 07:15:00,region-45,atm,2
2012-02-04 07:15:00,region-45,server,16
2012-02-04 07:15:00,region-45,workstation,14
2012-02-04 07:30:00,region-45,atm,2
2012-02-04 07:30:00,region-45,server,16
2012-02-04 07:30:00,region-45,workstation,14
2012-02-04 07:45:00,region-45,atm,2
2012-02-04 07:45:00,region-45,server,17
2012-02-04 07:45:00,region-45,workstation,15
2012-02-04 08:00:00,region-45,atm,2
2012-02-04 08:00:00,region-45,server,17
2012-02-04 08:00:00,region-45,workstation,15
2012-02-03 04:15:00,region-46,server,1
2012-02-03 04:30:00,region-46,server,1
2012-02-03 04:45:00,region-46,server,1
2012-02-03 05:00:00,region-46,server,1
2012-02-03 05:15:00,region-46,server,1
2012-02-03 05:30:00,region-46,server,1
2012-02-03 05:45:00,region-46,server,1
2012-02-03 06:00:00,region-46,server,1
2012-02-03 06:15:00,region-46,server,1
2012-02-03 06:30:00,region-46,server,1
2012-02-03 06:45:00,region-46,server,1
2012-02-03 07:00:00,region-46,server,1
2012-02-03 07:15:00,region-46,server,1
2012-02-03 07:30:00,region-46,server,1
2012-02-03 07:45:00,region-46,server,1
2012-02-03 08:00:00,region-46,server,1
2012-02-03 08:15:00,region-46,server,1
2012-02-03 08:30:00,region-46,server,1
2012-02-03 08:45:00,region-46,server,1
2012-02-03 09:00:00,region-46,server,1
2012-02-03 09:15:00,region-46,server,1
2012-02-03 09:30:00,region-46,server,1
2012-02-03 09:45:00,region-46,atm,1
2012-02-03 09:45:00,region-46,server,1
2012-02-03 10:00:00,region-46,atm,1
2012-02-03 10:00:00,region-46,server,1
2012-02-03 10:00:00,region-46,workstation,1
2012-02-03 10:15:00,region-46,atm,1
2012-02-03 10:15:00,region-46,server,1
2012-02-03 10:15:00,region-46,workstation,2
2012-02-03 10:30:00,region-46,atm,1
2012-02-03 10:30:00,region-46,server,1
2012-02-03 10:30:00,region-46,workstation,2
2012-02-03 10:45:00,region-46,atm,1
2012-02-03 10:45:00,region-46,server,1
2012-02-03 10:45:00,region-46,workstation,2
2012-02-03 11:00:00,region-46,atm,1
2012-02-03 11:00:00,region-46,server,1
2012-02-03 11:00:00,region-46,workstation,2
2012-02-03 11:15:00,region-46,atm,1
2012-02-03 11:15:00,region-46,server,1
2012-02-03 11:15:00,region-46,workstation,2
2012-02-03 11:30:00,region-46,atm,1
2012-02-03 11:30:00,region-46,server,1
2012-02-03 11:30:00,region-46,workstation,2
2012-02-03 11:45:00,region-46,atm,2
2012-02-03 11:45:00,region-46,server,1
2012-02-03 11:45:00,region-46,workstation,2
2012-02-03 12:00:00,region-46,atm,2
2012-02-03 12:00:00,region-46,server,1
2012-02-03 12:00:00,region-46,workstation,2
2012-02-03 12:15:00,region-46,atm,2
2012-02-03 12:15:00,region-46,server,1
2012-02-03 12:15:00,region-46,workstation,2
2012-02-03 12:30:00,region-46,atm,2
2012-02-03 12:30:00,region-46,server,1
2012-02-03 12:30:00,region-46,workstation,2
2012-02-03 12:45:00,region-46,atm,2
2012-02-03 12:45:00,region-46,server,1
2012-02-03 12:45:00,region-46,workstation,2
2012-02-03 13:00:00,region-46,atm,2
2012-02-03 13:00:00,region-46,server,1
2012-02-03 13:00:00,region-46,workstation,3
2012-02-03 13:15:00,region-46,atm,2
2012-02-03 13:15:00,region-46,server,1
2012-02-03 13:15:00,region-46,workstation,3
2012-02-03 13:30:00,region-46,atm,2
2012-02-03 13:30:00,region-46,server,1
2012-02-03 13:30:00,region-46,workstation,4
2012-02-03 13:45:00,region-46,atm,2
2012-02-03 13:45:00,region-46,server,1
2012-02-03 13:45:00,region-46,workstation,4
2012-02-03 14:00:00,region-46,atm,3
2012-02-03 14:00:00,region-46,server,1
2012-02-03 14:00:00,region-46,workstation,5
2012-02-03 14:15:00,region-46,atm,3
2012-02-03 14:15:00,region-46,server,2
2012-02-03 14:15:00,region-46,workstation,5
2012-02-03 14:30:00,region-46,atm,3
2012-02-03 14:30:00,region-46,server,2
2012-02-03 14:30:00,region-46,workstation,5
2012-02-03 14:45:00,region-46,atm,3
2012-02-03 14:45:00,region-46,server,2
2012-02-03 14:45:00,region-46,workstation,5
2012-02-03 15:00:00,region-46,atm,3
2012-02-03 15:00:00,region-46,server,2
2012-02-03 15:00:00,region-46,workstation,7
2012-02-03 15:15:00,region-46,atm,3
2012-02-03 15:15:00,region-46,server,2
2012-02-03 15:15:00,region-46,workstation,7
2012-02-03 15:30:00,region-46,atm,3
2012-02-03 15:30:00,region-46,server,2
2012-02-03 15:30:00,region-46,workstation,7
2012-02-03 15:45:00,region-46,atm,3
2012-02-03 15:45:00,region-46,server,2
2012-02-03 15:45:00,region-46,workstation,7
2012-02-03 16:00:00,region-46,atm,3
2012-02-03 16:00:00,region-46,server,2
2012-02-03 16:00:00,region-46,workstation,9
2012-02-03 16:15:00,region-46,atm,3
2012-02-03 16:15:00,region-46,server,2
2012-02-03 16:15:00,region-46,workstation,9
2012-02-03 16:30:00,region-46,atm,3
2012-02-03 16:30:00,region-46,server,2
2012-02-03 16:30:00,region-46,workstation,9
2012-02-03 16:45:00,region-46,atm,3
2012-02-03 16:45:00,region-46,server,2
2012-02-03 16:45:00,region-46,workstation,9
2012-02-03 17:00:00,region-46,atm,3
2012-02-03 17:00:00,region-46,server,2
2012-02-03 17:00:00,region-46,workstation,9
2012-02-03 17:15:00,region-46,atm,3
2012-02-03 17:15:00,region-46,server,2
2012-02-03 17:15:00,region-46,workstation,9
2012-02-03 17:30:00,region-46,atm,3
2012-02-03 17:30:00,region-46,server,2
2012-02-03 17:30:00,region-46,workstation,9
2012-02-03 17:45:00,region-46,atm,3
2012-02-03 17:45:00,region-46,server,2
2012-02-03 17:45:00,region-46,workstation,9
2012-02-03 18:00:00,region-46,atm,3
2012-02-03 18:00:00,region-46,server,2
2012-02-03 18:00:00,region-46,workstation,10
2012-02-03 18:15:00,region-46,atm,3
2012-02-03 18:15:00,region-46,server,2
2012-02-03 18:15:00,region-46,workstation,10
2012-02-03 18:30:00,region-46,atm,3
2012-02-03 18:30:00,region-46,server,2
2012-02-03 18:30:00,region-46,workstation,12
2012-02-03 18:45:00,region-46,atm,3
2012-02-03 18:45:00,region-46,server,2
2012-02-03 18:45:00,region-46,workstation,12
2012-02-03 19:00:00,region-46,atm,3
2012-02-03 19:00:00,region-46,server,2
2012-02-03 19:00:00,region-46,workstation,12
2012-02-03 19:15:00,region-46,atm,3
2012-02-03 19:15:00,region-46,server,2
2012-02-03 19:15:00,region-46,workstation,12
2012-02-03 19:30:00,region-46,atm,3
2012-02-03 19:30:00,region-46,server,2
2012-02-03 19:30:00,region-46,workstation,12
2012-02-03 19:45:00,region-46,atm,3
2012-02-03 19:45:00,region-46,server,2
2012-02-03 19:45:00,region-46,workstation,12
2012-02-03 20:00:00,region-46,atm,3
2012-02-03 20:00:00,region-46,server,2
2012-02-03 20:00:00,region-46,workstation,12
2012-02-03 20:15:00,region-46,atm,3
2012-02-03 20:15:00,region-46,server,2
2012-02-03 20:15:00,region-46,workstation,12
2012-02-03 20:30:00,region-46,atm,3
2012-02-03 20:30:00,region-46,server,2
2012-02-03 20:30:00,region-46,workstation,13
2012-02-03 20:45:00,region-46,atm,3
2012-02-03 20:45:00,region-46,server,3
2012-02-03 20:45:00,region-46,workstation,13
2012-02-03 21:00:00,region-46,atm,3
2012-02-03 21:00:00,region-46,server,3
2012-02-03 21:00:00,region-46,workstation,13
2012-02-03 21:15:00,region-46,atm,3
2012-02-03 21:15:00,region-46,server,4
2012-02-03 21:15:00,region-46,workstation,13
2012-02-03 21:30:00,region-46,atm,3
2012-02-03 21:30:00,region-46,server,4
2012-02-03 21:30:00,region-46,workstation,12
2012-02-03 21:45:00,region-46,atm,3
2012-02-03 21:45:00,region-46,server,4
2012-02-03 21:45:00,region-46,workstation,12
2012-02-03 22:00:00,region-46,atm,3
2012-02-03 22:00:00,region-46,server,4
2012-02-03 22:00:00,region-46,workstation,12
2012-02-03 22:15:00,region-46,atm,3
2012-02-03 22:15:00,region-46,server,4
2012-02-03 22:15:00,region-46,workstation,13
2012-02-03 22:30:00,region-46,atm,3
2012-02-03 22:30:00,region-46,server,5
2012-02-03 22:30:00,region-46,workstation,14
2012-02-03 22:45:00,region-46,atm,3
2012-02-03 22:45:00,region-46,server,5
2012-02-03 22:45:00,region-46,workstation,14
2012-02-03 23:00:00,region-46,atm,3
2012-02-03 23:00:00,region-46,server,5
2012-02-03 23:00:00,region-46,workstation,14
2012-02-03 23:15:00,region-46,atm,3
2012-02-03 23:15:00,region-46,server,5
2012-02-03 23:15:00,region-46,workstation,14
2012-02-03 23:30:00,region-46,atm,3
2012-02-03 23:30:00,region-46,server,5
2012-02-03 23:30:00,region-46,workstation,14
2012-02-03 23:45:00,region-46,atm,3
2012-02-03 23:45:00,region-46,server,5
2012-02-03 23:45:00,region-46,workstation,14
2012-02-04 00:00:00,region-46,atm,3
2012-02-04 00:00:00,region-46,server,6
2012-02-04 00:00:00,region-46,workstation,14
2012-02-04 00:15:00,region-46,atm,3
2012-02-04 00:15:00,region-46,server,8
2012-02-04 00:15:00,region-46,workstation,14
2012-02-04 00:30:00,region-46,atm,3
2012-02-04 00:30:00,region-46,server,9
2012-02-04 00:30:00,region-46,workstation,14
2012-02-04 00:45:00,region-46,atm,3
2012-02-04 00:45:00,region-46,server,9
2012-02-04 00:45:00,region-46,workstation,14
2012-02-04 01:00:00,region-46,atm,3
2012-02-04 01:00:00,region-46,server,9
2012-02-04 01:00:00,region-46,workstation,13
2012-02-04 01:15:00,region-46,atm,3
2012-02-04 01:15:00,region-46,server,9
2012-02-04 01:15:00,region-46,workstation,13
2012-02-04 01:30:00,region-46,atm,3
2012-02-04 01:30:00,region-46,server,11
2012-02-04 01:30:00,region-46,workstation,13
2012-02-04 01:45:00,region-46,atm,3
2012-02-04 01:45:00,region-46,server,11
2012-02-04 01:45:00,region-46,workstation,13
2012-02-04 02:00:00,region-46,atm,3
2012-02-04 02:00:00,region-46,server,11
2012-02-04 02:00:00,region-46,workstation,8
2012-02-04 02:15:00,region-46,atm,3
2012-02-04 02:15:00,region-46,server,11
2012-02-04 02:15:00,region-46,workstation,8
2012-02-04 02:30:00,region-46,atm,3
2012-02-04 02:30:00,region-46,server,12
2012-02-04 02:30:00,region-46,workstation,8
2012-02-04 02:45:00,region-46,atm,3
2012-02-04 02:45:00,region-46,server,12
2012-02-04 02:45:00,region-46,workstation,8
2012-02-04 03:00:00,region-46,atm,3
2012-02-04 03:00:00,region-46,server,13
2012-02-04 03:00:00,region-46,workstation,8
2012-02-04 03:15:00,region-46,atm,3
2012-02-04 03:15:00,region-46,server,14
2012-02-04 03:15:00,region-46,workstation,8
2012-02-04 03:30:00,region-46,atm,3
2012-02-04 03:30:00,region-46,server,14
2012-02-04 03:30:00,region-46,workstation,8
2012-02-04 03:45:00,region-46,atm,4
2012-02-04 03:45:00,region-46,server,14
2012-02-04 03:45:00,region-46,workstation,8
2012-02-04 04:00:00,region-46,atm,4
2012-02-04 04:00:00,region-46,server,14
2012-02-04 04:00:00,region-46,workstation,8
2012-02-04 04:15:00,region-46,atm,4
2012-02-04 04:15:00,region-46,server,14
2012-02-04 04:15:00,region-46,workstation,9
2012-02-04 04:30:00,region-46,atm,4
2012-02-04 04:30:00,region-46,server,14
2012-02-04 04:30:00,region-46,workstation,9
2012-02-04 04:45:00,region-46,atm,4
2012-02-04 04:45:00,region-46,server,14
2012-02-04 04:45:00,region-46,workstation,10
2012-02-04 05:00:00,region-46,atm,4
2012-02-04 05:00:00,region-46,server,14
2012-02-04 05:00:00,region-46,workstation,10
2012-02-04 05:15:00,region-46,atm,4
2012-02-04 05:15:00,region-46,server,14
2012-02-04 05:15:00,region-46,workstation,10
2012-02-04 05:30:00,region-46,atm,4
2012-02-04 05:30:00,region-46,server,15
2012-02-04 05:30:00,region-46,workstation,10
2012-02-04 05:45:00,region-46,atm,4
2012-02-04 05:45:00,region-46,server,15
2012-02-04 05:45:00,region-46,workstation,10
2012-02-04 06:00:00,region-46,atm,4
2012-02-04 06:00:00,region-46,server,15
2012-02-04 06:00:00,region-46,workstation,10
2012-02-04 06:15:00,region-46,atm,4
2012-02-04 06:15:00,region-46,server,15
2012-02-04 06:15:00,region-46,workstation,10
2012-02-04 06:30:00,region-46,atm,4
2012-02-04 06:30:00,region-46,server,15
2012-02-04 06:30:00,region-46,workstation,10
2012-02-04 06:45:00,region-46,atm,4
2012-02-04 06:45:00,region-46,server,15
2012-02-04 06:45:00,region-46,workstation,10
2012-02-04 07:00:00,region-46,atm,4
2012-02-04 07:00:00,region-46,server,16
2012-02-04 07:00:00,region-46,workstation,10
2012-02-04 07:15:00,region-46,atm,5
2012-02-04 07:15:00,region-46,server,16
2012-02-04 07:15:00,region-46,workstation,10
2012-02-04 07:30:00,region-46,atm,5
2012-02-04 07:30:00,region-46,server,17
2012-02-04 07:30:00,region-46,workstation,10
2012-02-04 07:45:00,region-46,atm,6
2012-02-04 07:45:00,region-46,server,17
2012-02-04 07:45:00,region-46,workstation,10
2012-02-04 08:00:00,region-46,atm,7
2012-02-04 08:00:00,region-46,server,18
2012-02-04 08:00:00,region-46,workstation,10
2012-02-03 07:15:00,region-47,server,1
2012-02-03 07:30:00,region-47,server,1
2012-02-03 07:45:00,region-47,server,1
2012-02-03 08:00:00,region-47,server,1
2012-02-03 08:15:00,region-47,server,1
2012-02-03 08:15:00,region-47,workstation,1
2012-02-03 08:30:00,region-47,server,1
2012-02-03 08:30:00,region-47,workstation,1
2012-02-03 08:45:00,region-47,server,1
2012-02-03 08:45:00,region-47,workstation,1
2012-02-03 09:00:00,region-47,server,1
2012-02-03 09:00:00,region-47,workstation,1
2012-02-03 09:15:00,region-47,server,1
2012-02-03 09:15:00,region-47,workstation,1
2012-02-03 09:30:00,region-47,server,1
2012-02-03 09:30:00,region-47,workstation,1
2012-02-03 09:45:00,region-47,server,1
2012-02-03 09:45:00,region-47,workstation,2
2012-02-03 10:00:00,region-47,server,1
2012-02-03 10:00:00,region-47,workstation,2
2012-02-03 10:15:00,region-47,server,2
2012-02-03 10:15:00,region-47,workstation,2
2012-02-03 10:30:00,region-47,server,2
2012-02-03 10:30:00,region-47,workstation,2
2012-02-03 10:45:00,region-47,server,2
2012-02-03 10:45:00,region-47,workstation,2
2012-02-03 11:00:00,region-47,server,2
2012-02-03 11:00:00,region-47,workstation,2
2012-02-03 11:15:00,region-47,server,2
2012-02-03 11:15:00,region-47,workstation,2
2012-02-03 11:30:00,region-47,server,2
2012-02-03 11:30:00,region-47,workstation,2
2012-02-03 11:45:00,region-47,server,2
2012-02-03 11:45:00,region-47,workstation,2
2012-02-03 12:00:00,region-47,server,2
2012-02-03 12:00:00,region-47,workstation,2
2012-02-03 12:15:00,region-47,server,2
2012-02-03 12:15:00,region-47,workstation,2
2012-02-03 12:30:00,region-47,server,2
2012-02-03 12:30:00,region-47,workstation,2
2012-02-03 12:45:00,region-47,server,2
2012-02-03 12:45:00,region-47,workstation,2
2012-02-03 13:00:00,region-47,server,2
2012-02-03 13:00:00,region-47,workstation,2
2012-02-03 13:15:00,region-47,server,2
2012-02-03 13:15:00,region-47,workstation,2
2012-02-03 13:30:00,region-47,server,2
2012-02-03 13:30:00,region-47,workstation,2
2012-02-03 13:45:00,region-47,server,2
2012-02-03 13:45:00,region-47,workstation,2
2012-02-03 14:00:00,region-47,server,2
2012-02-03 14:00:00,region-47,workstation,2
2012-02-03 14:15:00,region-47,server,2
2012-02-03 14:15:00,region-47,workstation,2
2012-02-03 14:30:00,region-47,atm,1
2012-02-03 14:30:00,region-47,server,2
2012-02-03 14:30:00,region-47,workstation,2
2012-02-03 14:45:00,region-47,atm,1
2012-02-03 14:45:00,region-47,server,2
2012-02-03 14:45:00,region-47,workstation,3
2012-02-03 15:00:00,region-47,atm,1
2012-02-03 15:00:00,region-47,server,3
2012-02-03 15:00:00,region-47,workstation,6
2012-02-03 15:15:00,region-47,atm,1
2012-02-03 15:15:00,region-47,server,4
2012-02-03 15:15:00,region-47,workstation,6
2012-02-03 15:30:00,region-47,atm,1
2012-02-03 15:30:00,region-47,server,4
2012-02-03 15:30:00,region-47,workstation,6
2012-02-03 15:45:00,region-47,atm,1
2012-02-03 15:45:00,region-47,server,4
2012-02-03 15:45:00,region-47,workstation,6
2012-02-03 16:00:00,region-47,atm,1
2012-02-03 16:00:00,region-47,server,4
2012-02-03 16:00:00,region-47,workstation,6
2012-02-03 16:15:00,region-47,atm,1
2012-02-03 16:15:00,region-47,server,4
2012-02-03 16:15:00,region-47,workstation,6
2012-02-03 16:30:00,region-47,atm,1
2012-02-03 16:30:00,region-47,server,4
2012-02-03 16:30:00,region-47,workstation,7
2012-02-03 16:45:00,region-47,atm,1
2012-02-03 16:45:00,region-47,server,4
2012-02-03 16:45:00,region-47,workstation,7
2012-02-03 17:00:00,region-47,atm,1
2012-02-03 17:00:00,region-47,server,4
2012-02-03 17:00:00,region-47,workstation,7
2012-02-03 17:15:00,region-47,atm,1
2012-02-03 17:15:00,region-47,server,4
2012-02-03 17:15:00,region-47,workstation,7
2012-02-03 17:30:00,region-47,atm,3
2012-02-03 17:30:00,region-47,server,4
2012-02-03 17:30:00,region-47,workstation,7
2012-02-03 17:45:00,region-47,atm,3
2012-02-03 17:45:00,region-47,server,4
2012-02-03 17:45:00,region-47,workstation,7
2012-02-03 18:00:00,region-47,atm,3
2012-02-03 18:00:00,region-47,server,4
2012-02-03 18:00:00,region-47,workstation,8
2012-02-03 18:15:00,region-47,atm,3
2012-02-03 18:15:00,region-47,server,4
2012-02-03 18:15:00,region-47,workstation,8
2012-02-03 18:30:00,region-47,atm,3
2012-02-03 18:30:00,region-47,server,5
2012-02-03 18:30:00,region-47,workstation,8
2012-02-03 18:45:00,region-47,atm,3
2012-02-03 18:45:00,region-47,server,5
2012-02-03 18:45:00,region-47,workstation,8
2012-02-03 19:00:00,region-47,atm,3
2012-02-03 19:00:00,region-47,server,5
2012-02-03 19:00:00,region-47,workstation,8
2012-02-03 19:15:00,region-47,atm,3
2012-02-03 19:15:00,region-47,server,5
2012-02-03 19:15:00,region-47,workstation,8
2012-02-03 19:30:00,region-47,atm,3
2012-02-03 19:30:00,region-47,server,5
2012-02-03 19:30:00,region-47,workstation,8
2012-02-03 19:45:00,region-47,atm,3
2012-02-03 19:45:00,region-47,server,5
2012-02-03 19:45:00,region-47,workstation,7
2012-02-03 20:00:00,region-47,atm,3
2012-02-03 20:00:00,region-47,server,6
2012-02-03 20:00:00,region-47,workstation,8
2012-02-03 20:15:00,region-47,atm,3
2012-02-03 20:15:00,region-47,server,6
2012-02-03 20:15:00,region-47,workstation,8
2012-02-03 20:30:00,region-47,atm,3
2012-02-03 20:30:00,region-47,server,6
2012-02-03 20:30:00,region-47,workstation,8
2012-02-03 20:45:00,region-47,atm,3
2012-02-03 20:45:00,region-47,server,6
2012-02-03 20:45:00,region-47,workstation,9
2012-02-03 21:00:00,region-47,atm,3
2012-02-03 21:00:00,region-47,server,6
2012-02-03 21:00:00,region-47,workstation,9
2012-02-03 21:15:00,region-47,atm,3
2012-02-03 21:15:00,region-47,server,6
2012-02-03 21:15:00,region-47,workstation,9
2012-02-03 21:30:00,region-47,atm,3
2012-02-03 21:30:00,region-47,server,6
2012-02-03 21:30:00,region-47,workstation,9
2012-02-03 21:45:00,region-47,atm,3
2012-02-03 21:45:00,region-47,server,6
2012-02-03 21:45:00,region-47,workstation,10
2012-02-03 22:00:00,region-47,atm,3
2012-02-03 22:00:00,region-47,server,6
2012-02-03 22:00:00,region-47,workstation,10
2012-02-03 22:15:00,region-47,atm,3
2012-02-03 22:15:00,region-47,server,6
2012-02-03 22:15:00,region-47,workstation,11
2012-02-03 22:30:00,region-47,atm,3
2012-02-03 22:30:00,region-47,server,6
2012-02-03 22:30:00,region-47,workstation,11
2012-02-03 22:45:00,region-47,atm,3
2012-02-03 22:45:00,region-47,server,6
2012-02-03 22:45:00,region-47,workstation,11
2012-02-03 23:00:00,region-47,atm,3
2012-02-03 23:00:00,region-47,server,6
2012-02-03 23:00:00,region-47,workstation,11
2012-02-03 23:15:00,region-47,atm,3
2012-02-03 23:15:00,region-47,server,7
2012-02-03 23:15:00,region-47,workstation,10
2012-02-03 23:30:00,region-47,atm,3
2012-02-03 23:30:00,region-47,server,8
2012-02-03 23:30:00,region-47,workstation,10
2012-02-03 23:45:00,region-47,atm,3
2012-02-03 23:45:00,region-47,server,9
2012-02-03 23:45:00,region-47,workstation,10
2012-02-04 00:00:00,region-47,atm,3
2012-02-04 00:00:00,region-47,server,9
2012-02-04 00:00:00,region-47,workstation,11
2012-02-04 00:15:00,region-47,atm,3
2012-02-04 00:15:00,region-47,server,9
2012-02-04 00:15:00,region-47,workstation,11
2012-02-04 00:30:00,region-47,atm,3
2012-02-04 00:30:00,region-47,server,9
2012-02-04 00:30:00,region-47,workstation,11
2012-02-04 00:45:00,region-47,atm,3
2012-02-04 00:45:00,region-47,server,9
2012-02-04 00:45:00,region-47,workstation,11
2012-02-04 01:00:00,region-47,atm,3
2012-02-04 01:00:00,region-47,server,9
2012-02-04 01:00:00,region-47,workstation,12
2012-02-04 01:15:00,region-47,atm,3
2012-02-04 01:15:00,region-47,server,9
2012-02-04 01:15:00,region-47,workstation,12
2012-02-04 01:30:00,region-47,atm,3
2012-02-04 01:30:00,region-47,server,9
2012-02-04 01:30:00,region-47,workstation,12
2012-02-04 01:45:00,region-47,atm,3
2012-02-04 01:45:00,region-47,server,9
2012-02-04 01:45:00,region-47,workstation,12
2012-02-04 02:00:00,region-47,atm,3
2012-02-04 02:00:00,region-47,server,9
2012-02-04 02:00:00,region-47,workstation,6
2012-02-04 02:15:00,region-47,atm,3
2012-02-04 02:15:00,region-47,server,9
2012-02-04 02:15:00,region-47,workstation,7
2012-02-04 02:30:00,region-47,atm,3
2012-02-04 02:30:00,region-47,server,10
2012-02-04 02:30:00,region-47,workstation,9
2012-02-04 02:45:00,region-47,atm,3
2012-02-04 02:45:00,region-47,server,10
2012-02-04 02:45:00,region-47,workstation,9
2012-02-04 03:00:00,region-47,atm,3
2012-02-04 03:00:00,region-47,server,11
2012-02-04 03:00:00,region-47,workstation,9
2012-02-04 03:15:00,region-47,atm,3
2012-02-04 03:15:00,region-47,server,11
2012-02-04 03:15:00,region-47,workstation,9
2012-02-04 03:30:00,region-47,atm,3
2012-02-04 03:30:00,region-47,server,11
2012-02-04 03:30:00,region-47,workstation,9
2012-02-04 03:45:00,region-47,atm,3
2012-02-04 03:45:00,region-47,server,12
2012-02-04 03:45:00,region-47,workstation,10
2012-02-04 04:00:00,region-47,atm,3
2012-02-04 04:00:00,region-47,server,12
2012-02-04 04:00:00,region-47,workstation,10
2012-02-04 04:15:00,region-47,atm,3
2012-02-04 04:15:00,region-47,server,13
2012-02-04 04:15:00,region-47,workstation,10
2012-02-04 04:30:00,region-47,atm,3
2012-02-04 04:30:00,region-47,server,13
2012-02-04 04:30:00,region-47,workstation,10
2012-02-04 04:45:00,region-47,atm,3
2012-02-04 04:45:00,region-47,server,13
2012-02-04 04:45:00,region-47,workstation,10
2012-02-04 05:00:00,region-47,atm,3
2012-02-04 05:00:00,region-47,server,14
2012-02-04 05:00:00,region-47,workstation,10
2012-02-04 05:15:00,region-47,atm,3
2012-02-04 05:15:00,region-47,server,14
2012-02-04 05:15:00,region-47,workstation,10
2012-02-04 05:30:00,region-47,atm,3
2012-02-04 05:30:00,region-47,server,14
2012-02-04 05:30:00,region-47,workstation,11
2012-02-04 05:45:00,region-47,atm,3
2012-02-04 05:45:00,region-47,server,15
2012-02-04 05:45:00,region-47,workstation,13
2012-02-04 06:00:00,region-47,atm,3
2012-02-04 06:00:00,region-47,server,16
2012-02-04 06:00:00,region-47,workstation,13
2012-02-04 06:15:00,region-47,atm,3
2012-02-04 06:15:00,region-47,server,17
2012-02-04 06:15:00,region-47,workstation,13
2012-02-04 06:30:00,region-47,atm,3
2012-02-04 06:30:00,region-47,server,18
2012-02-04 06:30:00,region-47,workstation,13
2012-02-04 06:45:00,region-47,atm,3
2012-02-04 06:45:00,region-47,server,18
2012-02-04 06:45:00,region-47,workstation,13
2012-02-04 07:00:00,region-47,atm,3
2012-02-04 07:00:00,region-47,server,18
2012-02-04 07:00:00,region-47,workstation,13
2012-02-04 07:15:00,region-47,atm,3
2012-02-04 07:15:00,region-47,server,18
2012-02-04 07:15:00,region-47,workstation,13
2012-02-04 07:30:00,region-47,atm,3
2012-02-04 07:30:00,region-47,server,18
2012-02-04 07:30:00,region-47,workstation,13
2012-02-04 07:45:00,region-47,atm,4
2012-02-04 07:45:00,region-47,server,18
2012-02-04 07:45:00,region-47,workstation,14
2012-02-04 08:00:00,region-47,atm,5
2012-02-04 08:00:00,region-47,server,18
