healthtime,businessunit,policystatus,numipaddr
2012-02-02 22:30:00,region-3,5,3
2012-02-02 22:45:00,region-3,5,3
2012-02-02 23:00:00,region-3,5,4
2012-02-02 23:15:00,region-3,5,4
2012-02-02 23:30:00,region-3,5,4
2012-02-02 23:45:00,region-3,5,4
2012-02-03 00:00:00,region-3,5,5
2012-02-03 00:15:00,region-3,5,5
2012-02-03 00:30:00,region-3,5,5
2012-02-03 00:45:00,region-3,5,5
2012-02-03 01:00:00,region-3,5,5
2012-02-03 01:15:00,region-3,5,6
2012-02-03 01:30:00,region-3,5,6
2012-02-03 01:45:00,region-3,5,6
2012-02-03 02:00:00,region-3,5,7
2012-02-03 02:15:00,region-3,5,7
2012-02-03 02:30:00,region-3,5,8
2012-02-03 02:45:00,region-3,5,10
2012-02-03 03:00:00,region-3,5,10
2012-02-03 03:15:00,region-3,5,10
2012-02-03 03:30:00,region-3,5,10
2012-02-03 03:45:00,region-3,5,10
2012-02-03 04:00:00,region-3,5,11
2012-02-03 04:15:00,region-3,5,13
2012-02-03 04:30:00,region-3,5,13
2012-02-03 04:45:00,region-3,5,13
2012-02-03 05:00:00,region-3,5,13
2012-02-03 05:15:00,region-3,5,13
2012-02-03 05:30:00,region-3,5,15
2012-02-03 05:45:00,region-3,5,16
2012-02-03 06:00:00,region-3,5,16
2012-02-03 06:15:00,region-3,5,16
2012-02-03 06:30:00,region-3,5,16
2012-02-03 06:45:00,region-3,5,16
2012-02-03 07:00:00,region-3,5,18
2012-02-03 07:15:00,region-3,5,19
2012-02-03 07:30:00,region-3,5,21
2012-02-03 07:45:00,region-3,5,23
2012-02-03 08:00:00,region-3,5,25
2012-02-03 08:15:00,region-3,5,26
2012-02-03 08:30:00,region-3,5,29
2012-02-03 08:45:00,region-3,5,30
2012-02-03 09:00:00,region-3,5,29
2012-02-03 09:15:00,region-3,5,29
2012-02-03 09:30:00,region-3,5,30
2012-02-03 09:45:00,region-3,5,31
2012-02-03 10:00:00,region-3,5,31
2012-02-03 10:15:00,region-3,5,31
2012-02-03 10:30:00,region-3,5,32
2012-02-03 10:45:00,region-3,5,33
2012-02-03 11:00:00,region-3,5,33
2012-02-03 11:15:00,region-3,5,34
2012-02-03 11:30:00,region-3,5,35
2012-02-03 11:45:00,region-3,5,35
2012-02-03 12:00:00,region-3,5,36
2012-02-03 12:15:00,region-3,5,39
2012-02-03 12:30:00,region-3,5,39
2012-02-03 12:45:00,region-3,5,42
2012-02-03 13:00:00,region-3,5,44
2012-02-03 13:15:00,region-3,5,45
2012-02-03 13:30:00,region-3,5,46
2012-02-03 13:45:00,region-3,5,46
2012-02-03 14:00:00,region-3,5,50
2012-02-03 14:15:00,region-3,5,50
2012-02-03 14:30:00,region-3,5,53
2012-02-03 14:45:00,region-3,5,55
2012-02-03 15:00:00,region-3,5,58
2012-02-03 15:15:00,region-3,5,60
2012-02-03 15:30:00,region-3,5,61
2012-02-03 15:45:00,region-3,5,60
2012-02-03 16:00:00,region-3,5,63
2012-02-03 16:15:00,region-3,5,66
2012-02-03 16:30:00,region-3,5,71
2012-02-03 16:45:00,region-3,5,75
2012-02-03 17:00:00,region-3,5,75
2012-02-03 17:15:00,region-3,5,75
2012-02-03 17:30:00,region-3,5,79
2012-02-03 17:45:00,region-3,5,84
2012-02-03 18:00:00,region-3,5,88
2012-02-03 18:15:00,region-3,5,91
2012-02-03 18:30:00,region-3,5,93
2012-02-03 18:45:00,region-3,5,96
2012-02-03 19:00:00,region-3,5,96
2012-02-03 19:15:00,region-3,5,97
2012-02-03 19:30:00,region-3,5,100
2012-02-03 19:45:00,region-3,5,102
2012-02-03 20:00:00,region-3,5,105
2012-02-03 20:15:00,region-3,5,109
2012-02-03 20:30:00,region-3,5,116
2012-02-03 20:45:00,region-3,5,119
2012-02-03 21:00:00,region-3,5,121
2012-02-03 21:15:00,region-3,5,122
2012-02-03 21:30:00,region-3,5,125
2012-02-03 21:45:00,region-3,5,126
2012-02-03 22:00:00,region-3,5,126
2012-02-03 22:15:00,region-3,5,130
2012-02-03 22:30:00,region-3,5,132
2012-02-03 22:45:00,region-3,5,136
2012-02-03 23:00:00,region-3,5,142
2012-02-03 23:15:00,region-3,5,145
2012-02-03 23:30:00,region-3,5,146
2012-02-03 23:45:00,region-3,5,148
2012-02-04 00:00:00,region-3,5,146
2012-02-04 00:15:00,region-3,5,148
2012-02-04 00:30:00,region-3,5,152
2012-02-04 00:45:00,region-3,5,154
2012-02-04 01:00:00,region-3,5,143
2012-02-04 01:15:00,region-3,5,148
2012-02-04 01:30:00,region-3,5,150
2012-02-04 01:45:00,region-3,5,153
2012-02-04 02:00:00,region-3,5,158
2012-02-04 02:15:00,region-3,5,160
2012-02-04 02:30:00,region-3,5,164
2012-02-04 02:45:00,region-3,5,165
2012-02-04 03:00:00,region-3,5,168
2012-02-04 03:15:00,region-3,5,175
2012-02-04 03:30:00,region-3,5,179
2012-02-04 03:45:00,region-3,5,182
2012-02-04 04:00:00,region-3,5,186
2012-02-04 04:15:00,region-3,5,191
2012-02-04 04:30:00,region-3,5,192
2012-02-04 04:45:00,region-3,5,197
2012-02-04 05:00:00,region-3,5,205
2012-02-04 05:15:00,region-3,5,208
2012-02-04 05:30:00,region-3,5,212
2012-02-04 05:45:00,region-3,5,217
2012-02-04 06:00:00,region-3,5,222
2012-02-04 06:15:00,region-3,5,225
2012-02-04 06:30:00,region-3,5,231
2012-02-04 06:45:00,region-3,5,237
2012-02-04 07:00:00,region-3,5,244
2012-02-04 07:15:00,region-3,5,247
2012-02-04 07:30:00,region-3,5,250
2012-02-04 07:45:00,region-3,5,259
2012-02-04 08:00:00,region-3,5,264
2012-02-02 17:30:00,region-4,5,1
2012-02-02 17:45:00,region-4,5,1
2012-02-02 18:00:00,region-4,5,1
2012-02-02 18:15:00,region-4,5,1
2012-02-02 18:30:00,region-4,5,1
2012-02-02 18:45:00,region-4,5,1
2012-02-02 19:00:00,region-4,5,1
2012-02-02 19:15:00,region-4,5,2
2012-02-02 19:30:00,region-4,5,2
2012-02-02 19:45:00,region-4,5,2
2012-02-02 20:00:00,region-4,5,2
2012-02-02 20:15:00,region-4,5,2
2012-02-02 20:30:00,region-4,5,2
2012-02-02 20:45:00,region-4,5,2
2012-02-02 21:00:00,region-4,5,2
2012-02-02 21:15:00,region-4,5,3
2012-02-02 21:30:00,region-4,5,3
2012-02-02 21:45:00,region-4,5,3
2012-02-02 22:00:00,region-4,5,2
2012-02-02 22:15:00,region-4,5,2
2012-02-02 22:30:00,region-4,5,3
2012-02-02 22:45:00,region-4,5,3
2012-02-02 23:00:00,region-4,5,4
2012-02-02 23:15:00,region-4,5,4
2012-02-02 23:30:00,region-4,5,4
2012-02-02 23:45:00,region-4,5,4
2012-02-03 00:00:00,region-4,5,4
2012-02-03 00:15:00,region-4,5,4
2012-02-03 00:30:00,region-4,5,4
2012-02-03 00:45:00,region-4,5,4
2012-02-03 01:00:00,region-4,5,4
2012-02-03 01:15:00,region-4,5,5
2012-02-03 01:30:00,region-4,5,5
2012-02-03 01:45:00,region-4,5,5
2012-02-03 02:00:00,region-4,5,5
2012-02-03 02:15:00,region-4,5,5
2012-02-03 02:30:00,region-4,5,5
2012-02-03 02:45:00,region-4,5,5
2012-02-03 03:00:00,region-4,5,5
2012-02-03 03:15:00,region-4,5,7
2012-02-03 03:30:00,region-4,5,7
2012-02-03 03:45:00,region-4,5,7
2012-02-03 04:00:00,region-4,5,8
2012-02-03 04:15:00,region-4,5,9
2012-02-03 04:30:00,region-4,5,10
2012-02-03 04:45:00,region-4,5,10
2012-02-03 05:00:00,region-4,5,10
2012-02-03 05:15:00,region-4,5,10
2012-02-03 05:30:00,region-4,5,13
2012-02-03 05:45:00,region-4,5,13
2012-02-03 06:00:00,region-4,5,13
2012-02-03 06:15:00,region-4,5,16
2012-02-03 06:30:00,region-4,5,16
2012-02-03 06:45:00,region-4,5,17
2012-02-03 07:00:00,region-4,5,17
2012-02-03 07:15:00,region-4,5,17
2012-02-03 07:30:00,region-4,5,19
2012-02-03 07:45:00,region-4,5,20
2012-02-03 08:00:00,region-4,5,22
2012-02-03 08:15:00,region-4,5,23
2012-02-03 08:30:00,region-4,5,23
2012-02-03 08:45:00,region-4,5,26
2012-02-03 09:00:00,region-4,5,26
2012-02-03 09:15:00,region-4,5,28
2012-02-03 09:30:00,region-4,5,28
2012-02-03 09:45:00,region-4,5,29
2012-02-03 10:00:00,region-4,5,30
2012-02-03 10:15:00,region-4,5,30
2012-02-03 10:30:00,region-4,5,31
2012-02-03 10:45:00,region-4,5,32
2012-02-03 11:00:00,region-4,5,39
2012-02-03 11:15:00,region-4,5,40
2012-02-03 11:30:00,region-4,5,40
2012-02-03 11:45:00,region-4,5,42
2012-02-03 12:00:00,region-4,5,42
2012-02-03 12:15:00,region-4,5,42
2012-02-03 12:30:00,region-4,5,44
2012-02-03 12:45:00,region-4,5,47
2012-02-03 13:00:00,region-4,5,51
2012-02-03 13:15:00,region-4,5,52
2012-02-03 13:30:00,region-4,5,53
2012-02-03 13:45:00,region-4,5,56
2012-02-03 14:00:00,region-4,5,58
2012-02-03 14:15:00,region-4,5,61
2012-02-03 14:30:00,region-4,5,62
2012-02-03 14:45:00,region-4,5,64
2012-02-03 15:00:00,region-4,5,67
2012-02-03 15:15:00,region-4,5,71
2012-02-03 15:30:00,region-4,5,75
2012-02-03 15:45:00,region-4,5,77
2012-02-03 16:00:00,region-4,5,80
2012-02-03 16:15:00,region-4,5,80
2012-02-03 16:30:00,region-4,5,81
2012-02-03 16:45:00,region-4,5,84
2012-02-03 17:00:00,region-4,5,84
2012-02-03 17:15:00,region-4,5,85
2012-02-03 17:30:00,region-4,5,88
2012-02-03 17:45:00,region-4,5,88
2012-02-03 18:00:00,region-4,5,91
2012-02-03 18:15:00,region-4,5,92
2012-02-03 18:30:00,region-4,5,95
2012-02-03 18:45:00,region-4,5,98
2012-02-03 19:00:00,region-4,5,102
2012-02-03 19:15:00,region-4,5,102
2012-02-03 19:30:00,region-4,5,107
2012-02-03 19:45:00,region-4,5,108
2012-02-03 20:00:00,region-4,5,109
2012-02-03 20:15:00,region-4,5,111
2012-02-03 20:30:00,region-4,5,115
2012-02-03 20:45:00,region-4,5,118
2012-02-03 21:00:00,region-4,5,115
2012-02-03 21:15:00,region-4,5,121
2012-02-03 21:30:00,region-4,5,123
2012-02-03 21:45:00,region-4,5,125
2012-02-03 22:00:00,region-4,5,113
2012-02-03 22:15:00,region-4,5,113
2012-02-03 22:30:00,region-4,5,117
2012-02-03 22:45:00,region-4,5,119
2012-02-03 23:00:00,region-4,5,122
2012-02-03 23:15:00,region-4,5,125
2012-02-03 23:30:00,region-4,5,128
2012-02-03 23:45:00,region-4,5,129
2012-02-04 00:00:00,region-4,5,134
2012-02-04 00:15:00,region-4,5,139
2012-02-04 00:30:00,region-4,5,144
2012-02-04 00:45:00,region-4,5,147
2012-02-04 01:00:00,region-4,5,151
2012-02-04 01:15:00,region-4,5,153
2012-02-04 01:30:00,region-4,5,156
2012-02-04 01:45:00,region-4,5,162
2012-02-04 02:00:00,region-4,5,165
2012-02-04 02:15:00,region-4,5,170
2012-02-04 02:30:00,region-4,5,181
2012-02-04 02:45:00,region-4,5,188
2012-02-04 03:00:00,region-4,5,189
2012-02-04 03:15:00,region-4,5,194
2012-02-04 03:30:00,region-4,5,198
2012-02-04 03:45:00,region-4,5,201
2012-02-04 04:00:00,region-4,5,205
2012-02-04 04:15:00,region-4,5,209
2012-02-04 04:30:00,region-4,5,213
2012-02-04 04:45:00,region-4,5,216
2012-02-04 05:00:00,region-4,5,218
2012-02-04 05:15:00,region-4,5,228
2012-02-04 05:30:00,region-4,5,232
2012-02-04 05:45:00,region-4,5,235
2012-02-04 06:00:00,region-4,5,238
2012-02-04 06:15:00,region-4,5,243
2012-02-04 06:30:00,region-4,5,249
2012-02-04 06:45:00,region-4,5,256
2012-02-04 07:00:00,region-4,5,259
2012-02-04 07:15:00,region-4,5,266
2012-02-04 07:30:00,region-4,5,269
2012-02-04 07:45:00,region-4,5,273
2012-02-04 08:00:00,region-4,5,273
2012-02-02 16:15:00,region-5,5,1
2012-02-02 16:30:00,region-5,5,1
2012-02-02 16:45:00,region-5,5,2
2012-02-02 17:00:00,region-5,5,2
2012-02-02 17:15:00,region-5,5,2
2012-02-02 17:30:00,region-5,5,2
2012-02-02 17:45:00,region-5,5,2
2012-02-02 18:00:00,region-5,5,2
2012-02-02 18:15:00,region-5,5,2
2012-02-02 18:30:00,region-5,5,2
2012-02-02 18:45:00,region-5,5,2
2012-02-02 19:00:00,region-5,5,2
2012-02-02 19:15:00,region-5,5,2
2012-02-02 19:30:00,region-5,5,2
2012-02-02 19:45:00,region-5,5,2
2012-02-02 20:00:00,region-5,5,2
2012-02-02 20:15:00,region-5,5,2
2012-02-02 20:30:00,region-5,5,2
2012-02-02 20:45:00,region-5,5,2
2012-02-02 21:00:00,region-5,5,2
2012-02-02 21:15:00,region-5,5,3
2012-02-02 21:30:00,region-5,5,3
2012-02-02 21:45:00,region-5,5,3
2012-02-02 22:00:00,region-5,5,3
2012-02-02 22:15:00,region-5,5,3
2012-02-02 22:30:00,region-5,5,3
2012-02-02 22:45:00,region-5,5,5
2012-02-02 23:00:00,region-5,5,5
2012-02-02 23:15:00,region-5,5,5
2012-02-02 23:30:00,region-5,5,5
2012-02-02 23:45:00,region-5,5,5
2012-02-03 00:00:00,region-5,5,5
2012-02-03 00:15:00,region-5,5,5
2012-02-03 00:30:00,region-5,5,5
2012-02-03 00:45:00,region-5,5,5
2012-02-03 01:00:00,region-5,5,5
2012-02-03 01:15:00,region-5,5,5
2012-02-03 01:30:00,region-5,5,5
2012-02-03 01:45:00,region-5,5,5
2012-02-03 02:00:00,region-5,5,5
2012-02-03 02:15:00,region-5,5,5
2012-02-03 02:30:00,region-5,5,5
2012-02-03 02:45:00,region-5,5,5
2012-02-03 03:00:00,region-5,5,5
2012-02-03 03:15:00,region-5,5,5
2012-02-03 03:30:00,region-5,5,6
2012-02-03 03:45:00,region-5,5,6
2012-02-03 04:00:00,region-5,5,6
2012-02-03 04:15:00,region-5,5,5
2012-02-03 04:30:00,region-5,5,6
2012-02-03 04:45:00,region-5,5,7
2012-02-03 05:00:00,region-5,5,7
2012-02-03 05:15:00,region-5,5,10
2012-02-03 05:30:00,region-5,5,10
2012-02-03 05:45:00,region-5,5,11
2012-02-03 06:00:00,region-5,5,11
2012-02-03 06:15:00,region-5,5,12
2012-02-03 06:30:00,region-5,5,15
2012-02-03 06:45:00,region-5,5,15
2012-02-03 07:00:00,region-5,5,15
2012-02-03 07:15:00,region-5,5,15
2012-02-03 07:30:00,region-5,5,15
2012-02-03 07:45:00,region-5,5,15
2012-02-03 08:00:00,region-5,5,15
2012-02-03 08:15:00,region-5,5,18
2012-02-03 08:30:00,region-5,5,18
2012-02-03 08:45:00,region-5,5,18
2012-02-03 09:00:00,region-5,5,19
2012-02-03 09:15:00,region-5,5,21
2012-02-03 09:30:00,region-5,5,23
2012-02-03 09:45:00,region-5,5,23
2012-02-03 10:00:00,region-5,5,23
2012-02-03 10:15:00,region-5,5,25
2012-02-03 10:30:00,region-5,5,26
2012-02-03 10:45:00,region-5,5,26
2012-02-03 11:00:00,region-5,5,27
2012-02-03 11:15:00,region-5,5,27
2012-02-03 11:30:00,region-5,5,30
2012-02-03 11:45:00,region-5,5,31
2012-02-03 12:00:00,region-5,5,38
2012-02-03 12:15:00,region-5,5,39
2012-02-03 12:30:00,region-5,5,39
2012-02-03 12:45:00,region-5,5,39
2012-02-03 13:00:00,region-5,5,40
2012-02-03 13:15:00,region-5,5,41
2012-02-03 13:30:00,region-5,5,45
2012-02-03 13:45:00,region-5,5,45
2012-02-03 14:00:00,region-5,5,46
2012-02-03 14:15:00,region-5,5,51
2012-02-03 14:30:00,region-5,5,53
2012-02-03 14:45:00,region-5,5,54
2012-02-03 15:00:00,region-5,5,58
2012-02-03 15:15:00,region-5,5,59
2012-02-03 15:30:00,region-5,5,59
2012-02-03 15:45:00,region-5,5,60
2012-02-03 16:00:00,region-5,5,64
2012-02-03 16:15:00,region-5,5,66
2012-02-03 16:30:00,region-5,5,68
2012-02-03 16:45:00,region-5,5,70
2012-02-03 17:00:00,region-5,5,72
2012-02-03 17:15:00,region-5,5,75
2012-02-03 17:30:00,region-5,5,76
2012-02-03 17:45:00,region-5,5,79
2012-02-03 18:00:00,region-5,5,80
2012-02-03 18:15:00,region-5,5,85
2012-02-03 18:30:00,region-5,5,87
2012-02-03 18:45:00,region-5,5,89
2012-02-03 19:00:00,region-5,5,92
2012-02-03 19:15:00,region-5,5,96
2012-02-03 19:30:00,region-5,5,98
2012-02-03 19:45:00,region-5,5,100
2012-02-03 20:00:00,region-5,5,102
2012-02-03 20:15:00,region-5,5,105
2012-02-03 20:30:00,region-5,5,106
2012-02-03 20:45:00,region-5,5,108
2012-02-03 21:00:00,region-5,5,113
2012-02-03 21:15:00,region-5,5,113
2012-02-03 21:30:00,region-5,5,114
2012-02-03 21:45:00,region-5,5,123
2012-02-03 22:00:00,region-5,5,123
2012-02-03 22:15:00,region-5,5,127
2012-02-03 22:30:00,region-5,5,129
2012-02-03 22:45:00,region-5,5,131
2012-02-03 23:00:00,region-5,5,117
2012-02-03 23:15:00,region-5,5,118
2012-02-03 23:30:00,region-5,5,120
2012-02-03 23:45:00,region-5,5,124
2012-02-04 00:00:00,region-5,5,127
2012-02-04 00:15:00,region-5,5,129
2012-02-04 00:30:00,region-5,5,132
2012-02-04 00:45:00,region-5,5,138
2012-02-04 01:00:00,region-5,5,143
2012-02-04 01:15:00,region-5,5,148
2012-02-04 01:30:00,region-5,5,150
2012-02-04 01:45:00,region-5,5,155
2012-02-04 02:00:00,region-5,5,164
2012-02-04 02:15:00,region-5,5,165
2012-02-04 02:30:00,region-5,5,168
2012-02-04 02:45:00,region-5,5,171
2012-02-04 03:00:00,region-5,5,177
2012-02-04 03:15:00,region-5,5,178
2012-02-04 03:30:00,region-5,5,186
2012-02-04 03:45:00,region-5,5,189
2012-02-04 04:00:00,region-5,5,190
2012-02-04 04:15:00,region-5,5,197
2012-02-04 04:30:00,region-5,5,200
2012-02-04 04:45:00,region-5,5,203
2012-02-04 05:00:00,region-5,5,209
2012-02-04 05:15:00,region-5,5,213
2012-02-04 05:30:00,region-5,5,219
2012-02-04 05:45:00,region-5,5,228
2012-02-04 06:00:00,region-5,5,232
2012-02-04 06:15:00,region-5,5,235
2012-02-04 06:30:00,region-5,5,244
2012-02-04 06:45:00,region-5,5,247
2012-02-04 07:00:00,region-5,5,256
2012-02-04 07:15:00,region-5,5,259
2012-02-04 07:30:00,region-5,5,264
2012-02-04 07:45:00,region-5,5,269
2012-02-04 08:00:00,region-5,5,278
2012-02-02 20:15:00,region-6,5,1
2012-02-02 20:30:00,region-6,5,1
2012-02-02 20:45:00,region-6,5,1
2012-02-02 21:00:00,region-6,5,1
2012-02-02 21:15:00,region-6,5,1
2012-02-02 21:30:00,region-6,5,1
2012-02-02 21:45:00,region-6,5,1
2012-02-02 22:00:00,region-6,5,2
2012-02-02 22:15:00,region-6,5,2
2012-02-02 22:30:00,region-6,5,2
2012-02-02 22:45:00,region-6,5,2
2012-02-02 23:00:00,region-6,5,2
2012-02-02 23:15:00,region-6,5,2
2012-02-02 23:30:00,region-6,5,2
2012-02-02 23:45:00,region-6,5,2
2012-02-03 00:00:00,region-6,5,2
2012-02-03 00:15:00,region-6,5,4
2012-02-03 00:30:00,region-6,5,5
2012-02-03 00:45:00,region-6,5,6
2012-02-03 01:00:00,region-6,5,6
2012-02-03 01:15:00,region-6,5,7
2012-02-03 01:30:00,region-6,5,8
2012-02-03 01:45:00,region-6,5,9
2012-02-03 02:00:00,region-6,5,9
2012-02-03 02:15:00,region-6,5,9
2012-02-03 02:30:00,region-6,5,11
2012-02-03 02:45:00,region-6,5,12
2012-02-03 03:00:00,region-6,5,13
2012-02-03 03:15:00,region-6,5,13
2012-02-03 03:30:00,region-6,5,14
2012-02-03 03:45:00,region-6,5,15
2012-02-03 04:00:00,region-6,5,15
2012-02-03 04:15:00,region-6,5,16
2012-02-03 04:30:00,region-6,5,17
2012-02-03 04:45:00,region-6,5,19
2012-02-03 05:00:00,region-6,5,20
2012-02-03 05:15:00,region-6,5,21
2012-02-03 05:30:00,region-6,5,21
2012-02-03 05:45:00,region-6,5,23
2012-02-03 06:00:00,region-6,5,23
2012-02-03 06:15:00,region-6,5,24
2012-02-03 06:30:00,region-6,5,25
2012-02-03 06:45:00,region-6,5,25
2012-02-03 07:00:00,region-6,5,25
2012-02-03 07:15:00,region-6,5,25
2012-02-03 07:30:00,region-6,5,25
2012-02-03 07:45:00,region-6,5,27
2012-02-03 08:00:00,region-6,5,27
2012-02-03 08:15:00,region-6,5,29
2012-02-03 08:30:00,region-6,5,29
2012-02-03 08:45:00,region-6,5,30
2012-02-03 09:00:00,region-6,5,31
2012-02-03 09:15:00,region-6,5,33
2012-02-03 09:30:00,region-6,5,34
2012-02-03 09:45:00,region-6,5,34
2012-02-03 10:00:00,region-6,5,34
2012-02-03 10:15:00,region-6,5,35
2012-02-03 10:30:00,region-6,5,35
2012-02-03 10:45:00,region-6,5,36
2012-02-03 11:00:00,region-6,5,36
2012-02-03 11:15:00,region-6,5,36
2012-02-03 11:30:00,region-6,5,37
2012-02-03 11:45:00,region-6,5,38
2012-02-03 12:00:00,region-6,5,39
2012-02-03 12:15:00,region-6,5,39
2012-02-03 12:30:00,region-6,5,39
2012-02-03 12:45:00,region-6,5,39
2012-02-03 13:00:00,region-6,5,42
2012-02-03 13:15:00,region-6,5,45
2012-02-03 13:30:00,region-6,5,45
2012-02-03 13:45:00,region-6,5,45
2012-02-03 14:00:00,region-6,5,47
2012-02-03 14:15:00,region-6,5,49
2012-02-03 14:30:00,region-6,5,51
2012-02-03 14:45:00,region-6,5,54
2012-02-03 15:00:00,region-6,5,56
2012-02-03 15:15:00,region-6,5,57
2012-02-03 15:30:00,region-6,5,60
2012-02-03 15:45:00,region-6,5,64
2012-02-03 16:00:00,region-6,5,65
2012-02-03 16:15:00,region-6,5,67
2012-02-03 16:30:00,region-6,5,70
2012-02-03 16:45:00,region-6,5,71
2012-02-03 17:00:00,region-6,5,75
2012-02-03 17:15:00,region-6,5,79
2012-02-03 17:30:00,region-6,5,79
2012-02-03 17:45:00,region-6,5,83
2012-02-03 18:00:00,region-6,5,88
2012-02-03 18:15:00,region-6,5,92
2012-02-03 18:30:00,region-6,5,95
2012-02-03 18:45:00,region-6,5,96
2012-02-03 19:00:00,region-6,5,96
2012-02-03 19:15:00,region-6,5,99
2012-02-03 19:30:00,region-6,5,104
2012-02-03 19:45:00,region-6,5,105
2012-02-03 20:00:00,region-6,5,106
2012-02-03 20:15:00,region-6,5,108
2012-02-03 20:30:00,region-6,5,111
2012-02-03 20:45:00,region-6,5,113
2012-02-03 21:00:00,region-6,5,117
2012-02-03 21:15:00,region-6,5,124
2012-02-03 21:30:00,region-6,5,127
2012-02-03 21:45:00,region-6,5,128
2012-02-03 22:00:00,region-6,5,131
2012-02-03 22:15:00,region-6,5,134
2012-02-03 22:30:00,region-6,5,139
2012-02-03 22:45:00,region-6,5,144
2012-02-03 23:00:00,region-6,5,149
2012-02-03 23:15:00,region-6,5,154
2012-02-03 23:30:00,region-6,5,157
2012-02-03 23:45:00,region-6,5,161
2012-02-04 00:00:00,region-6,5,140
2012-02-04 00:15:00,region-6,5,143
2012-02-04 00:30:00,region-6,5,147
2012-02-04 00:45:00,region-6,5,154
2012-02-04 01:00:00,region-6,5,159
2012-02-04 01:15:00,region-6,5,162
2012-02-04 01:30:00,region-6,5,163
2012-02-04 01:45:00,region-6,5,170
2012-02-04 02:00:00,region-6,5,174
2012-02-04 02:15:00,region-6,5,177
2012-02-04 02:30:00,region-6,5,182
2012-02-04 02:45:00,region-6,5,187
2012-02-04 03:00:00,region-6,5,191
2012-02-04 03:15:00,region-6,5,192
2012-02-04 03:30:00,region-6,5,195
2012-02-04 03:45:00,region-6,5,198
2012-02-04 04:00:00,region-6,5,203
2012-02-04 04:15:00,region-6,5,205
2012-02-04 04:30:00,region-6,5,206
2012-02-04 04:45:00,region-6,5,211
2012-02-04 05:00:00,region-6,5,214
2012-02-04 05:15:00,region-6,5,214
2012-02-04 05:30:00,region-6,5,218
2012-02-04 05:45:00,region-6,5,222
2012-02-04 06:00:00,region-6,5,226
2012-02-04 06:15:00,region-6,5,231
2012-02-04 06:30:00,region-6,5,234
2012-02-04 06:45:00,region-6,5,238
2012-02-04 07:00:00,region-6,5,248
2012-02-04 07:15:00,region-6,5,253
2012-02-04 07:30:00,region-6,5,256
2012-02-04 07:45:00,region-6,5,264
2012-02-04 08:00:00,region-6,5,268
2012-02-02 21:15:00,region-7,5,2
2012-02-02 21:30:00,region-7,5,2
2012-02-02 21:45:00,region-7,5,2
2012-02-02 22:00:00,region-7,5,1
2012-02-02 22:15:00,region-7,5,1
2012-02-02 22:30:00,region-7,5,1
2012-02-02 22:45:00,region-7,5,1
2012-02-02 23:00:00,region-7,5,1
2012-02-02 23:15:00,region-7,5,1
2012-02-02 23:30:00,region-7,5,1
2012-02-02 23:45:00,region-7,5,1
2012-02-03 00:00:00,region-7,5,1
2012-02-03 00:15:00,region-7,5,1
2012-02-03 00:30:00,region-7,5,1
2012-02-03 00:45:00,region-7,5,1
2012-02-03 01:00:00,region-7,5,1
2012-02-03 01:15:00,region-7,5,2
2012-02-03 01:30:00,region-7,5,2
2012-02-03 01:45:00,region-7,5,2
2012-02-03 02:00:00,region-7,5,2
2012-02-03 02:15:00,region-7,5,2
2012-02-03 02:30:00,region-7,5,3
2012-02-03 02:45:00,region-7,5,5
2012-02-03 03:00:00,region-7,5,5
2012-02-03 03:15:00,region-7,5,5
2012-02-03 03:30:00,region-7,5,6
2012-02-03 03:45:00,region-7,5,7
2012-02-03 04:00:00,region-7,5,8
2012-02-03 04:15:00,region-7,5,8
2012-02-03 04:30:00,region-7,5,9
2012-02-03 04:45:00,region-7,5,10
2012-02-03 05:00:00,region-7,5,10
2012-02-03 05:15:00,region-7,5,12
2012-02-03 05:30:00,region-7,5,13
2012-02-03 05:45:00,region-7,5,13
2012-02-03 06:00:00,region-7,5,13
2012-02-03 06:15:00,region-7,5,16
2012-02-03 06:30:00,region-7,5,16
2012-02-03 06:45:00,region-7,5,17
2012-02-03 07:00:00,region-7,5,18
2012-02-03 07:15:00,region-7,5,18
2012-02-03 07:30:00,region-7,5,19
2012-02-03 07:45:00,region-7,5,21
2012-02-03 08:00:00,region-7,5,23
2012-02-03 08:15:00,region-7,5,23
2012-02-03 08:30:00,region-7,5,23
2012-02-03 08:45:00,region-7,5,23
2012-02-03 09:00:00,region-7,5,23
2012-02-03 09:15:00,region-7,5,24
2012-02-03 09:30:00,region-7,5,24
2012-02-03 09:45:00,region-7,5,24
2012-02-03 10:00:00,region-7,5,25
2012-02-03 10:15:00,region-7,5,27
2012-02-03 10:30:00,region-7,5,29
2012-02-03 10:45:00,region-7,5,30
2012-02-03 11:00:00,region-7,5,35
2012-02-03 11:15:00,region-7,5,37
2012-02-03 11:30:00,region-7,5,39
2012-02-03 11:45:00,region-7,5,40
2012-02-03 12:00:00,region-7,5,40
2012-02-03 12:15:00,region-7,5,40
2012-02-03 12:30:00,region-7,5,41
2012-02-03 12:45:00,region-7,5,43
2012-02-03 13:00:00,region-7,5,45
2012-02-03 13:15:00,region-7,5,46
2012-02-03 13:30:00,region-7,5,47
2012-02-03 13:45:00,region-7,5,49
2012-02-03 14:00:00,region-7,5,50
2012-02-03 14:15:00,region-7,5,52
2012-02-03 14:30:00,region-7,5,53
2012-02-03 14:45:00,region-7,5,54
