businessunit,healthtime,a1,a2,a3,a4,a5,p1,p2,p3,p4,p5
region-12,2012-02-04 03:45:00,4330,6,0,0,0,2245,1483,479,106,23
region-12,2012-02-04 04:00:00,4332,3,0,0,0,2231,1492,482,107,23
region-12,2012-02-04 04:15:00,4335,3,0,0,0,2224,1496,487,107,24
region-12,2012-02-04 04:30:00,4337,2,0,0,0,2210,1507,489,109,24
region-12,2012-02-04 04:45:00,4335,8,0,0,0,2204,1510,494,111,24
region-12,2012-02-04 05:00:00,4337,3,0,0,0,2195,1513,489,119,24
region-12,2012-02-04 05:15:00,4336,4,0,0,0,2184,1516,496,120,24
region-12,2012-02-04 05:30:00,4340,2,0,0,0,2173,1520,502,122,25
region-12,2012-02-04 05:45:00,4339,8,0,0,0,2163,1528,507,124,25
region-12,2012-02-04 06:00:00,4339,1,0,0,0,2150,1529,509,127,25
region-12,2012-02-04 06:15:00,4337,6,0,0,0,2149,1523,518,126,27
region-12,2012-02-04 06:30:00,4334,5,0,0,0,2135,1528,521,127,28
region-12,2012-02-04 06:45:00,4335,3,0,0,0,2126,1529,526,128,29
region-12,2012-02-04 07:00:00,4334,4,0,0,0,2118,1528,534,129,29
region-12,2012-02-04 07:15:00,4333,5,0,0,0,2105,1530,543,131,29
region-12,2012-02-04 07:30:00,4333,5,0,0,0,2095,1535,547,132,29
region-12,2012-02-04 07:45:00,4331,7,0,0,0,2080,1542,553,134,29
region-12,2012-02-04 08:00:00,4336,2,0,0,0,2071,1543,561,134,29
region-11,2012-02-02 08:15:00,4367,4,0,0,0,4348,23,0,0,0
region-11,2012-02-02 08:30:00,4360,7,0,0,0,4329,37,1,0,0
region-11,2012-02-02 08:45:00,4354,6,0,0,0,4304,55,1,0,0
region-11,2012-02-02 09:00:00,4353,3,0,0,0,4280,75,1,0,0
region-11,2012-02-02 09:15:00,4354,2,0,0,0,4264,91,1,0,0
region-11,2012-02-02 09:30:00,4355,4,0,0,0,4245,113,1,0,0
region-11,2012-02-02 09:45:00,4360,5,0,0,0,4233,131,1,0,0
region-11,2012-02-02 10:00:00,4354,7,0,0,0,4214,145,2,0,0
region-11,2012-02-02 10:15:00,4353,4,0,0,0,4193,161,3,0,0
region-11,2012-02-02 10:30:00,4355,3,0,0,0,4176,178,4,0,0
region-11,2012-02-02 10:45:00,4351,8,0,0,0,4166,189,4,0,0
region-11,2012-02-02 11:00:00,4353,6,0,0,0,4142,213,4,0,0
region-11,2012-02-02 11:15:00,4356,4,0,0,0,4124,232,4,0,0
region-11,2012-02-02 11:30:00,4355,3,0,0,0,4107,246,5,0,0
region-11,2012-02-02 11:45:00,4352,8,0,0,0,4085,267,7,1,0
region-11,2012-02-02 12:00:00,4352,5,0,0,0,4059,289,8,1,0
region-11,2012-02-02 12:15:00,4352,6,0,0,0,4052,296,9,1,0
region-11,2012-02-02 12:30:00,4357,2,0,0,0,4039,308,10,2,0
region-11,2012-02-02 12:45:00,4356,4,0,0,0,4018,329,11,2,0
region-11,2012-02-02 13:00:00,4354,8,0,0,0,4012,337,11,2,0
region-11,2012-02-02 13:15:00,4350,8,0,0,0,3993,352,11,2,0
region-11,2012-02-02 13:30:00,4351,4,0,0,0,3972,369,12,2,0
region-11,2012-02-02 13:45:00,4350,5,0,0,0,3951,389,13,2,0
region-11,2012-02-02 14:00:00,4357,1,0,0,0,3941,400,14,3,0
region-11,2012-02-02 14:15:00,4360,4,0,0,0,3932,413,16,3,0
region-11,2012-02-02 14:30:00,4357,9,0,0,0,3925,421,17,3,0
region-11,2012-02-02 14:45:00,4357,0,0,0,0,3904,429,21,3,0
region-11,2012-02-02 15:00:00,4457,5,13,4,4,4003,454,23,3,0
region-11,2012-02-02 15:15:00,4456,5,12,2,4,3982,470,24,3,0
region-11,2012-02-02 15:30:00,4456,3,11,2,6,3962,486,27,3,0
region-11,2012-02-02 15:45:00,4455,5,17,1,5,3955,497,28,3,0
region-11,2012-02-02 16:00:00,5176,8,126,28,57,4736,620,36,3,0
region-11,2012-02-02 16:15:00,5176,8,120,27,63,4713,642,36,3,0
region-11,2012-02-02 16:30:00,5204,5,86,30,69,4691,661,39,3,0
region-11,2012-02-02 16:45:00,5180,5,114,30,67,4669,684,40,3,0
region-11,2012-02-02 17:00:00,5199,8,99,31,60,4651,701,42,3,0
region-11,2012-02-02 17:15:00,5200,3,118,25,51,4633,717,44,3,0
region-11,2012-02-02 17:30:00,5201,7,113,24,58,4620,732,47,4,0
region-11,2012-02-02 17:45:00,5211,5,104,21,57,4592,752,50,4,0
region-11,2012-02-02 18:00:00,5181,8,113,30,65,4570,768,55,4,0
region-11,2012-02-02 18:15:00,5191,7,102,33,60,4549,781,59,4,0
region-11,2012-02-02 18:30:00,5193,5,116,26,56,4532,799,61,4,0
region-11,2012-02-02 18:45:00,5185,9,130,23,49,4520,810,62,4,0
region-11,2012-02-02 19:00:00,5190,6,113,27,56,4493,830,65,4,0
region-11,2012-02-02 19:15:00,5189,8,117,33,47,4474,848,67,4,1
region-11,2012-02-02 19:30:00,5206,2,123,17,47,4453,869,68,4,1
region-11,2012-02-02 19:45:00,5190,5,114,28,59,4437,883,71,4,1
region-11,2012-02-02 20:00:00,5171,5,124,26,76,4427,896,74,4,1
region-11,2012-02-02 20:15:00,5192,10,102,34,64,4409,905,83,4,1
region-11,2012-02-02 20:30:00,5201,9,98,29,58,4392,912,86,4,1
region-11,2012-02-02 20:45:00,5147,3,129,31,80,4365,929,90,5,1
region-11,2012-02-02 21:00:00,5181,5,116,30,65,4352,946,93,5,1
region-11,2012-02-02 21:15:00,5206,1,104,25,64,4341,957,96,5,1
region-11,2012-02-02 21:30:00,5189,5,115,28,71,4330,971,101,5,1
region-11,2012-02-02 21:45:00,5201,14,112,24,55,4314,984,102,5,1
region-11,2012-02-02 22:00:00,5189,7,109,30,58,4288,992,107,5,1
region-11,2012-02-02 22:15:00,5162,5,133,26,66,4271,1006,108,6,1
region-11,2012-02-02 22:30:00,5188,9,105,32,61,4258,1017,113,6,1
region-11,2012-02-02 22:45:00,5189,7,105,38,54,4243,1024,119,6,1
region-11,2012-02-02 23:00:00,5187,6,111,24,69,4228,1037,125,6,1
region-11,2012-02-02 23:15:00,5211,3,104,28,49,4204,1053,130,7,1
region-11,2012-02-02 23:30:00,5198,10,101,33,55,4184,1073,133,6,1
region-11,2012-02-02 23:45:00,5168,12,118,36,58,4161,1087,137,6,1
region-11,2012-02-03 00:00:00,5179,6,107,36,59,4142,1093,143,8,1
region-11,2012-02-03 00:15:00,5182,6,104,34,64,4128,1106,146,9,1
region-11,2012-02-03 00:30:00,5192,7,107,32,53,4107,1122,152,9,1
region-11,2012-02-03 00:45:00,5202,5,107,30,52,4101,1128,156,9,2
region-11,2012-02-03 01:00:00,5188,2,118,31,59,4081,1146,160,9,2
region-11,2012-02-03 01:15:00,5192,6,116,25,61,4069,1154,165,10,2
region-11,2012-02-03 01:30:00,5193,6,115,33,53,4051,1168,167,12,2
region-11,2012-02-03 01:45:00,5216,5,88,19,71,4039,1175,170,13,2
region-11,2012-02-03 02:00:00,5105,3,98,21,49,3931,1155,176,12,2
region-11,2012-02-03 02:15:00,5094,7,103,26,48,3908,1180,176,12,2
region-11,2012-02-03 02:30:00,5094,6,92,28,58,3886,1198,179,12,3
region-11,2012-02-03 02:45:00,5097,9,107,15,50,3874,1206,182,13,3
region-11,2012-02-03 03:00:00,4354,4,0,0,0,3201,980,163,12,2
region-11,2012-02-03 03:15:00,4354,1,0,0,0,3178,997,165,13,2
region-11,2012-02-03 03:30:00,4357,6,0,0,0,3168,1013,166,14,2
region-11,2012-02-03 03:45:00,4356,5,0,0,0,3156,1015,174,14,2
region-11,2012-02-03 04:00:00,4355,5,0,0,0,3144,1026,171,17,2
region-11,2012-02-03 04:15:00,4356,4,0,0,0,3127,1038,175,18,2
region-11,2012-02-03 04:30:00,4357,2,0,0,0,3114,1048,176,19,2
region-11,2012-02-03 04:45:00,4358,4,0,0,0,3103,1058,181,18,2
region-11,2012-02-03 05:00:00,4360,3,0,0,0,3092,1064,185,19,3
region-11,2012-02-03 05:15:00,4359,5,0,0,0,3087,1065,189,20,3
region-11,2012-02-03 05:30:00,4361,1,0,0,0,3070,1077,192,20,3
region-11,2012-02-03 05:45:00,4363,2,0,0,0,3063,1082,195,22,3
region-11,2012-02-03 06:00:00,4360,6,0,0,0,3053,1088,200,22,3
region-11,2012-02-03 06:15:00,4358,5,0,0,0,3041,1091,206,22,3
region-11,2012-02-03 06:30:00,4358,4,0,0,0,3028,1097,212,22,3
region-11,2012-02-03 06:45:00,4355,4,0,0,0,3019,1100,212,26,2
region-11,2012-02-03 07:00:00,4350,7,0,0,0,3003,1106,219,27,2
region-11,2012-02-03 07:15:00,4351,4,0,0,0,2993,1111,221,28,2
region-11,2012-02-03 07:30:00,4355,3,0,0,0,2990,1114,224,28,2
region-11,2012-02-03 07:45:00,4358,2,0,0,0,2980,1117,232,28,3
region-11,2012-02-03 08:00:00,4352,11,0,0,0,2969,1127,234,30,3
region-11,2012-02-03 08:15:00,4347,8,0,0,0,2953,1132,236,31,3
region-11,2012-02-03 08:30:00,4353,0,0,0,0,2940,1140,239,31,3
region-11,2012-02-03 08:45:00,4360,1,0,0,0,2937,1142,247,32,3
region-11,2012-02-03 09:00:00,4356,6,0,0,0,2927,1148,247,37,3
region-11,2012-02-03 09:15:00,4354,6,0,0,0,2910,1157,251,39,3
region-11,2012-02-03 09:30:00,4357,3,0,0,0,2908,1156,254,39,3
region-11,2012-02-03 09:45:00,4358,3,0,0,0,2902,1160,254,42,3
region-11,2012-02-03 10:00:00,4358,5,0,0,0,2893,1167,258,40,5
region-11,2012-02-03 10:15:00,4357,6,0,0,0,2876,1176,266,40,5
region-11,2012-02-03 10:30:00,4353,8,0,0,0,2870,1176,270,40,5
region-11,2012-02-03 10:45:00,4351,6,0,0,0,2850,1189,271,41,6
region-11,2012-02-03 11:00:00,4348,5,0,0,0,2838,1193,274,42,6
region-11,2012-02-03 11:15:00,4354,3,0,0,0,2823,1206,280,42,6
region-11,2012-02-03 11:30:00,4357,2,0,0,0,2817,1207,287,42,6
region-11,2012-02-03 11:45:00,4360,6,0,0,0,2816,1212,289,43,6
region-11,2012-02-03 12:00:00,4362,2,0,0,0,2806,1213,296,43,6
region-11,2012-02-03 12:15:00,4361,3,0,0,0,2791,1224,294,49,6
region-11,2012-02-03 12:30:00,4359,4,0,0,0,2778,1233,295,51,6
region-11,2012-02-03 12:45:00,4359,3,0,0,0,2763,1246,296,51,6
region-11,2012-02-03 13:00:00,4357,5,0,0,0,2755,1251,297,53,6
region-11,2012-02-03 13:15:00,4356,6,0,0,0,2745,1258,299,54,6
region-11,2012-02-03 13:30:00,4357,2,0,0,0,2733,1267,296,56,7
region-11,2012-02-03 13:45:00,4360,4,0,0,0,2717,1284,299,56,8
region-11,2012-02-03 14:00:00,4361,2,0,0,0,2705,1289,305,56,8
region-11,2012-02-03 14:15:00,4352,10,0,0,0,2693,1296,310,55,8
region-11,2012-02-03 14:30:00,4352,5,0,0,0,2674,1303,316,56,8
region-11,2012-02-03 14:45:00,4353,4,0,0,0,2665,1307,321,56,8
region-11,2012-02-03 15:00:00,4443,8,13,4,10,2725,1347,340,58,8
region-11,2012-02-03 15:15:00,4450,5,11,3,7,2712,1352,341,62,9
region-11,2012-02-03 15:30:00,4451,6,11,3,5,2703,1356,346,62,9
region-11,2012-02-03 15:45:00,4451,5,15,3,3,2694,1361,346,66,10
region-11,2012-02-03 16:00:00,5200,7,110,24,55,3206,1677,418,81,14
region-11,2012-02-03 16:15:00,5220,13,85,27,54,3186,1695,422,81,15
region-11,2012-02-03 16:30:00,5202,7,112,24,48,3157,1715,424,82,15
region-11,2012-02-03 16:45:00,5181,5,112,27,67,3148,1718,428,82,16
region-11,2012-02-03 17:00:00,5172,9,102,27,82,3141,1717,435,83,16
region-11,2012-02-03 17:15:00,5165,6,110,37,69,3127,1721,440,82,17
region-11,2012-02-03 17:30:00,5185,3,112,27,62,3116,1730,442,84,17
region-11,2012-02-03 17:45:00,5185,14,118,25,57,3099,1748,448,87,17
region-11,2012-02-03 18:00:00,5167,4,109,27,83,3075,1763,449,86,17
region-11,2012-02-03 18:15:00,5197,5,96,36,59,3066,1764,458,88,17
region-11,2012-02-03 18:30:00,5176,6,114,29,68,3051,1769,465,91,17
region-11,2012-02-03 18:45:00,5176,13,120,30,54,3044,1769,470,92,18
region-11,2012-02-03 19:00:00,5175,6,124,30,54,3027,1773,476,95,18
region-11,2012-02-03 19:15:00,5173,6,115,35,63,3007,1789,484,94,18
region-11,2012-02-03 19:30:00,5203,7,111,21,47,2991,1796,489,95,18
region-11,2012-02-03 19:45:00,5163,6,129,29,69,2988,1797,495,97,19
region-11,2012-02-03 20:00:00,5175,9,131,30,53,2975,1808,496,99,20
region-11,2012-02-03 20:15:00,5202,3,108,30,52,2963,1810,501,99,22
region-11,2012-02-03 20:30:00,5212,3,95,26,66,2951,1822,507,100,22
region-11,2012-02-03 20:45:00,5181,3,134,23,62,2938,1829,512,100,24
region-11,2012-02-03 21:00:00,5183,7,113,28,73,2928,1833,515,103,25
region-11,2012-02-03 21:15:00,5208,4,112,27,48,2910,1840,519,103,27
region-11,2012-02-03 21:30:00,5207,3,103,25,64,2894,1852,526,101,29
region-11,2012-02-03 21:45:00,5224,1,98,26,54,2889,1855,526,104,29
region-11,2012-02-03 22:00:00,5197,2,123,29,53,2877,1857,533,106,31
region-11,2012-02-03 22:15:00,5210,8,96,28,65,2868,1866,535,107,31
region-11,2012-02-03 22:30:00,5185,3,121,33,61,2847,1876,537,112,31
region-11,2012-02-03 22:45:00,5215,3,115,23,49,2836,1885,540,113,31
region-11,2012-02-03 23:00:00,5207,2,115,18,60,2821,1889,548,112,32
region-11,2012-02-03 23:15:00,5223,1,101,27,53,2817,1888,552,116,32
region-11,2012-02-03 23:30:00,5208,11,104,20,64,2804,1897,557,117,32
region-11,2012-02-03 23:45:00,5180,6,129,25,60,2793,1892,566,116,33
region-11,2012-02-04 00:00:00,5181,4,119,24,71,2778,1897,575,116,33
region-11,2012-02-04 00:15:00,5180,6,120,34,61,2773,1898,577,119,34
region-11,2012-02-04 00:30:00,5184,3,117,35,59,2763,1900,578,123,34
region-11,2012-02-04 00:45:00,5167,8,130,34,61,2752,1904,584,125,35
region-11,2012-02-04 01:00:00,5187,7,117,22,63,2739,1910,583,129,35
region-11,2012-02-04 01:15:00,5198,5,111,34,48,2723,1917,586,135,35
region-11,2012-02-04 01:30:00,5211,7,100,22,59,2717,1919,590,137,36
region-11,2012-02-04 01:45:00,5195,7,110,23,62,2710,1920,593,139,35
region-11,2012-02-04 02:00:00,5094,4,113,19,46,2632,1882,589,138,35
region-11,2012-02-04 02:15:00,5089,3,92,29,66,2622,1889,594,138,36
region-11,2012-02-04 02:30:00,5118,3,88,25,50,2610,1898,596,142,38
region-11,2012-02-04 02:45:00,5097,9,102,14,63,2601,1904,597,144,39
region-11,2012-02-04 03:00:00,4362,2,0,0,0,2146,1563,505,120,30
region-11,2012-02-04 03:15:00,4361,2,0,0,0,2134,1568,510,121,30
region-11,2012-02-04 03:30:00,4358,8,0,0,0,2125,1572,515,121,33
region-11,2012-02-04 03:45:00,4354,6,0,0,0,2117,1569,517,124,33
region-11,2012-02-04 04:00:00,4349,8,0,0,0,2109,1568,521,126,33
region-11,2012-02-04 04:15:00,4351,4,0,0,0,2095,1574,525,128,33
region-11,2012-02-04 04:30:00,4354,3,0,0,0,2093,1572,528,131,33
region-11,2012-02-04 04:45:00,4358,3,0,0,0,2089,1574,532,132,34
region-11,2012-02-04 05:00:00,4356,7,0,0,0,2079,1583,532,134,35
region-11,2012-02-04 05:15:00,4356,2,0,0,0,2071,1581,537,134,35
region-11,2012-02-04 05:30:00,4358,3,0,0,0,2065,1584,539,138,35
region-11,2012-02-04 05:45:00,4358,2,0,0,0,2057,1585,542,141,35
region-11,2012-02-04 06:00:00,4356,5,0,0,0,2049,1585,548,144,35
region-11,2012-02-04 06:15:00,4357,5,0,0,0,2044,1585,553,144,36
region-11,2012-02-04 06:30:00,4356,4,0,0,0,2038,1581,561,143,37
region-11,2012-02-04 06:45:00,4357,3,0,0,0,2035,1574,569,144,38
region-11,2012-02-04 07:00:00,4355,7,0,0,0,2024,1580,574,146,38
region-11,2012-02-04 07:15:00,4356,3,0,0,0,2013,1582,579,147,38
region-11,2012-02-04 07:30:00,4359,1,0,0,0,2012,1580,582,147,39
region-11,2012-02-04 07:45:00,4357,4,0,0,0,2003,1584,585,150,39
region-11,2012-02-04 08:00:00,4359,1,0,0,0,1995,1589,584,152,40
region-10,2012-02-02 08:15:00,36978,37,0,0,0,0,37015,0,0,0
region-10,2012-02-02 08:30:00,36942,36,0,0,0,0,36978,0,0,0
region-10,2012-02-02 08:45:00,36919,33,0,0,0,0,36950,2,0,0
region-10,2012-02-02 09:00:00,36910,26,0,0,0,0,36934,2,0,0
region-10,2012-02-02 09:15:00,36903,30,0,0,0,0,36929,4,0,0
region-10,2012-02-02 09:30:00,36906,36,0,0,0,0,36936,6,0,0
region-10,2012-02-02 09:45:00,36902,34,0,0,0,0,36924,12,0,0
region-10,2012-02-02 10:00:00,36902,26,0,0,0,0,36909,19,0,0
region-10,2012-02-02 10:15:00,36895,36,0,0,0,0,36905,26,0,0
region-10,2012-02-02 10:30:00,36896,27,0,0,0,0,36894,28,1,0
region-10,2012-02-02 10:45:00,36893,42,0,0,0,0,36899,35,1,0
region-10,2012-02-02 11:00:00,36888,38,0,0,0,0,36885,40,1,0
region-10,2012-02-02 11:15:00,36873,46,0,0,0,0,36872,46,1,0
region-10,2012-02-02 11:30:00,36867,34,0,0,0,0,36848,50,3,0
region-10,2012-02-02 11:45:00,36865,33,0,0,0,0,36841,54,3,0
region-10,2012-02-02 12:00:00,36870,44,0,0,0,0,36853,58,3,0
region-10,2012-02-02 12:15:00,36887,30,0,0,0,0,36846,68,3,0
region-10,2012-02-02 12:30:00,36887,31,0,0,0,0,36839,76,3,0
region-10,2012-02-02 12:45:00,36898,38,0,0,0,0,36849,84,3,0
region-10,2012-02-02 13:00:00,39025,36,786,226,291,0,40256,105,3,0
region-10,2012-02-02 13:15:00,39006,52,789,207,314,0,40249,116,3,0
region-10,2012-02-02 13:30:00,38955,42,819,207,330,0,40223,127,3,0
region-10,2012-02-02 13:45:00,38967,44,789,225,333,0,40215,140,3,0
region-10,2012-02-02 14:00:00,39693,56,902,233,330,0,41056,155,3,0
region-10,2012-02-02 14:15:00,39751,36,877,190,341,0,41025,167,3,0
region-10,2012-02-02 14:30:00,39770,36,888,207,312,0,41035,174,4,0
region-10,2012-02-02 14:45:00,39698,37,902,209,369,0,41021,189,5,0
region-10,2012-02-02 15:00:00,39726,48,861,211,372,0,41008,205,5,0
region-10,2012-02-02 15:15:00,39727,38,902,225,324,0,40986,224,6,0
region-10,2012-02-02 15:30:00,39698,49,918,207,337,0,40963,240,6,0
region-10,2012-02-02 15:45:00,39730,34,882,228,332,0,40942,258,6,0
region-10,2012-02-02 16:00:00,39799,37,854,224,302,0,40933,275,8,0
region-10,2012-02-02 16:15:00,39715,42,868,225,367,0,40917,291,9,0
region-10,2012-02-02 16:30:00,39720,34,898,225,349,0,40908,308,10,0
region-10,2012-02-02 16:45:00,39720,34,904,214,362,0,40897,326,11,0
region-10,2012-02-02 17:00:00,39783,38,861,213,332,0,40872,342,13,0
region-10,2012-02-02 17:15:00,39703,55,886,239,348,0,40856,362,13,0
region-10,2012-02-02 17:30:00,39667,31,906,234,376,0,40814,387,13,0
region-10,2012-02-02 17:45:00,39761,42,860,221,342,0,40803,410,13,0
region-10,2012-02-02 18:00:00,39665,36,931,228,359,0,40767,438,14,0
region-10,2012-02-02 18:15:00,39745,36,874,212,353,0,40747,457,16,0
region-10,2012-02-02 18:30:00,39693,50,883,235,362,0,40731,474,18,0
region-10,2012-02-02 18:45:00,39713,36,878,215,373,0,40698,497,20,0
region-10,2012-02-02 19:00:00,39714,52,870,230,355,0,40684,515,22,0
region-10,2012-02-02 19:15:00,39674,34,895,234,385,0,40671,529,22,0
region-10,2012-02-02 19:30:00,39652,39,920,244,367,0,40644,551,27,0
region-10,2012-02-02 19:45:00,39691,39,885,224,374,0,40611,572,30,0
region-10,2012-02-02 20:00:00,39694,43,902,246,331,0,40590,592,34,0
region-10,2012-02-02 20:15:00,39750,45,855,224,342,0,40567,614,35,0
region-10,2012-02-02 20:30:00,39669,42,915,232,351,0,40538,632,39,0
region-10,2012-02-02 20:45:00,39668,41,901,234,361,0,40506,658,41,0
region-10,2012-02-02 21:00:00,39703,44,879,220,367,0,40480,688,45,0
region-10,2012-02-02 21:15:00,39758,46,871,224,313,0,40444,718,50,0
region-10,2012-02-02 21:30:00,39712,37,854,236,364,0,40405,744,54,0
region-10,2012-02-02 21:45:00,39797,35,845,202,332,0,40383,770,58,0
region-10,2012-02-02 22:00:00,39707,49,868,229,365,0,40360,796,61,1
region-10,2012-02-02 22:15:00,39724,33,912,195,351,0,40332,815,67,1
region-10,2012-02-02 22:30:00,39689,44,903,233,362,0,40313,846,71,1
region-10,2012-02-02 22:45:00,39723,38,845,227,390,0,40274,875,73,1
region-10,2012-02-02 23:00:00,39746,38,879,215,347,0,40242,908,74,1
region-10,2012-02-02 23:15:00,39703,42,911,227,332,0,40195,938,81,1
region-10,2012-02-02 23:30:00,39713,34,896,219,352,0,40170,961,82,1
region-10,2012-02-02 23:45:00,39664,43,930,226,365,0,40158,981,88,1
region-10,2012-02-03 00:00:00,37597,41,87,20,50,0,36800,909,85,1
region-10,2012-02-03 00:15:00,37587,32,89,23,47,0,36761,931,85,1
region-10,2012-02-03 00:30:00,37614,24,75,15,44,0,36726,957,88,1
region-10,2012-02-03 00:45:00,37588,35,95,17,49,0,36700,991,92,1
region-10,2012-02-03 01:00:00,36907,36,0,0,0,0,35861,991,90,1
region-10,2012-02-03 01:15:00,36896,42,0,0,0,0,35829,1014,93,2
region-10,2012-02-03 01:30:00,36895,32,0,0,0,0,35784,1042,99,2
region-10,2012-02-03 01:45:00,36902,28,0,0,0,0,35753,1072,101,4
region-10,2012-02-03 02:00:00,36900,35,0,0,0,0,35725,1099,107,4
region-10,2012-02-03 02:15:00,36895,33,0,0,0,0,35690,1123,111,4
region-10,2012-02-03 02:30:00,36904,32,0,0,0,0,35672,1143,117,4
region-10,2012-02-03 02:45:00,36912,26,0,0,0,0,35641,1172,120,5
region-10,2012-02-03 03:00:00,36907,34,0,0,0,0,35609,1201,125,6
region-10,2012-02-03 03:15:00,36904,38,0,0,0,0,35580,1225,131,6
region-10,2012-02-03 03:30:00,36905,25,0,0,0,0,35535,1252,137,6
region-10,2012-02-03 03:45:00,36908,31,0,0,0,0,35523,1272,137,7
region-10,2012-02-03 04:00:00,36899,33,0,0,0,0,35482,1304,139,7
region-10,2012-02-03 04:15:00,36901,31,0,0,0,0,35462,1320,142,8
region-10,2012-02-03 04:30:00,36905,30,0,0,0,0,35439,1338,150,8
region-10,2012-02-03 04:45:00,36901,40,0,0,0,0,35410,1368,154,9
region-10,2012-02-03 05:00:00,36899,31,0,0,0,0,35362,1399,159,10
region-10,2012-02-03 05:15:00,36901,31,0,0,0,0,35318,1440,163,11
region-10,2012-02-03 05:30:00,36908,33,0,0,0,0,35291,1463,176,11
region-10,2012-02-03 05:45:00,36907,39,0,0,0,0,35262,1493,179,12
region-10,2012-02-03 06:00:00,36900,28,0,0,0,0,35203,1527,186,12
region-10,2012-02-03 06:15:00,36885,43,0,0,0,0,35165,1562,189,12
region-10,2012-02-03 06:30:00,36897,27,0,0,0,0,35126,1593,192,13
region-10,2012-02-03 06:45:00,36889,33,0,0,0,0,35102,1612,194,14
region-10,2012-02-03 07:00:00,36903,28,0,0,0,0,35068,1650,199,14
region-10,2012-02-03 07:15:00,36902,35,0,0,0,0,35036,1683,204,14
region-10,2012-02-03 07:30:00,36900,36,0,0,0,0,35004,1703,215,14
region-10,2012-02-03 07:45:00,36907,27,0,0,0,0,34965,1731,224,14
region-10,2012-02-03 08:00:00,36893,45,0,0,0,0,34926,1766,232,14
region-10,2012-02-03 08:15:00,36889,28,0,0,0,0,34865,1802,233,17
region-10,2012-02-03 08:30:00,36888,36,0,0,0,0,34843,1822,242,17
region-10,2012-02-03 08:45:00,36882,39,0,0,0,0,34798,1862,242,19
region-10,2012-02-03 09:00:00,36884,35,0,0,0,0,34761,1893,245,20
region-10,2012-02-03 09:15:00,36872,45,0,0,0,0,34726,1917,253,21
region-10,2012-02-03 09:30:00,36876,27,0,0,0,0,34673,1947,262,21
region-10,2012-02-03 09:45:00,36909,21,0,0,0,0,34663,1980,266,21
region-10,2012-02-03 10:00:00,36907,37,0,0,0,0,34635,2015,272,22
region-10,2012-02-03 10:15:00,36903,38,0,0,0,0,34598,2041,279,23
region-10,2012-02-03 10:30:00,36906,26,0,0,0,0,34533,2090,286,23
region-10,2012-02-03 10:45:00,36895,40,0,0,0,0,34495,2119,297,24
region-10,2012-02-03 11:00:00,36899,30,0,0,0,0,34448,2154,303,24
region-10,2012-02-03 11:15:00,36901,34,0,0,0,0,34404,2194,311,26
region-10,2012-02-03 11:30:00,36905,31,0,0,0,0,34372,2220,317,27
region-10,2012-02-03 11:45:00,36901,37,0,0,0,0,34329,2255,327,27
region-10,2012-02-03 12:00:00,36904,30,0,0,0,0,34287,2280,338,29
region-10,2012-02-03 12:15:00,36897,43,0,0,0,0,34254,2305,351,30
region-10,2012-02-03 12:30:00,36897,29,0,0,0,0,34184,2351,361,30
region-10,2012-02-03 12:45:00,36907,28,0,0,0,0,34152,2386,365,32
region-10,2012-02-03 13:00:00,38997,40,833,199,306,0,37277,2663,400,35
region-10,2012-02-03 13:15:00,39062,39,794,196,278,0,37240,2683,408,38
region-10,2012-02-03 13:30:00,39003,44,814,190,318,0,37189,2725,415,40
region-10,2012-02-03 13:45:00,39026,45,799,190,302,0,37146,2742,434,40
region-10,2012-02-03 14:00:00,39743,44,854,224,349,0,37879,2834,458,43
region-10,2012-02-03 14:15:00,39745,28,915,221,296,0,37825,2870,466,44
region-10,2012-02-03 14:30:00,39763,33,874,240,315,0,37802,2904,474,45
region-10,2012-02-03 14:45:00,39724,30,873,236,366,0,37754,2949,477,49
region-10,2012-02-03 15:00:00,39749,46,859,223,355,0,37709,2991,481,51
region-10,2012-02-03 15:15:00,39719,46,885,216,354,0,37651,3028,489,52
region-10,2012-02-03 15:30:00,39697,34,899,234,355,0,37609,3061,494,55
region-10,2012-02-03 15:45:00,39734,33,898,201,354,0,37555,3101,506,58
region-10,2012-02-03 16:00:00,39741,29,877,231,349,0,37521,3138,510,58
region-10,2012-02-03 16:15:00,39779,44,862,207,342,0,37482,3172,518,62
region-10,2012-02-03 16:30:00,39748,33,857,237,350,0,37425,3211,525,64
region-10,2012-02-03 16:45:00,39670,39,928,236,348,0,37382,3236,538,65
region-10,2012-02-03 17:00:00,39758,46,861,215,338,0,37330,3268,555,65
region-10,2012-02-03 17:15:00,39783,43,842,243,303,0,37263,3323,561,67
region-10,2012-02-03 17:30:00,39708,40,904,215,339,0,37192,3373,574,67
region-10,2012-02-03 17:45:00,39797,47,837,218,311,0,37159,3398,583,70
region-10,2012-02-03 18:00:00,39693,44,925,199,348,0,37113,3431,593,72
region-10,2012-02-03 18:15:00,39704,36,889,225,346,0,37049,3472,604,75
region-10,2012-02-03 18:30:00,39748,35,865,220,344,0,37004,3517,615,76
region-10,2012-02-03 18:45:00,39694,32,916,233,345,0,36953,3564,625,78
region-10,2012-02-03 19:00:00,39678,34,918,227,370,0,36900,3601,647,79
region-10,2012-02-03 19:15:00,39752,42,816,220,396,0,36849,3641,654,82
region-10,2012-02-03 19:30:00,39756,40,882,199,347,0,36792,3681,667,84
