time,regionold,pol1,pol2,pol3,pol4,pol5,act1,act2,act3,act4,act5,expected,reported,order,size,nightmachinediff,daymachinediff,sizepol,sumnumconnections,avnumconn,region
2012-02-02 01:30:00,region-45,4322,26,1,0,0,4343,6,0,0,0,0,1650,24,10000,1650,0,4349,67408,15.4996550931,s-45
2012-02-02 01:45:00,region-45,4301,42,1,0,0,4338,6,0,0,0,0,1648,24,10000,1648,0,4344,66021,15.1982044199,s-45
2012-02-02 02:00:00,region-45,4281,59,2,0,0,4338,4,0,0,0,0,1648,24,10000,1648,0,4342,66694,15.3602026716,s-45
2012-02-02 02:15:00,region-45,4262,76,2,0,0,4337,3,0,0,0,0,1647,24,10000,1647,0,4340,67241,15.4933179724,s-45
2012-02-02 02:30:00,region-45,4242,99,2,0,0,4341,2,0,0,0,0,1648,24,10000,1648,0,4343,65261,15.0267096477,s-45
2012-02-02 02:45:00,region-45,4225,119,2,0,0,4344,2,0,0,0,0,1649,24,10000,1649,0,4346,67681,15.5731707317,s-45
2012-02-02 03:00:00,region-45,4208,141,2,0,0,4350,1,0,0,0,0,1652,24,10000,1652,0,4351,65547,15.0648126867,s-45
2012-02-02 03:15:00,region-45,4193,157,2,0,0,4349,3,0,0,0,0,1653,24,10000,1653,0,4352,67448,15.4981617647,s-45
2012-02-02 03:30:00,region-45,4178,170,2,0,0,4346,4,0,0,0,0,1652,24,10000,1652,0,4350,66491,15.2852873563,s-45
2012-02-02 03:45:00,region-45,4161,186,2,0,0,4343,6,0,0,0,0,1651,24,10000,1651,0,4349,66766,15.3520349506,s-45
2012-02-02 04:00:00,region-45,4145,197,3,0,0,4341,4,0,0,0,0,1649,24,10000,1649,0,4345,66292,15.2570771001,s-45
2012-02-02 04:15:00,region-45,4127,214,5,0,0,4343,3,0,0,0,0,1648,24,10000,1648,0,4346,65820,15.1449608836,s-45
2012-02-02 04:30:00,region-45,4113,229,5,0,0,4343,4,0,0,0,0,1649,24,10000,1649,0,4347,67124,15.4414538762,s-45
2012-02-02 04:45:00,region-45,4096,244,7,0,0,4342,5,0,0,0,0,1650,24,10000,1650,0,4347,67817,15.6008741661,s-45
2012-02-02 05:00:00,region-45,4082,256,7,0,0,4343,2,0,0,0,0,1650,24,10000,1650,0,4345,67181,15.4616800921,s-45
2012-02-02 05:15:00,region-45,4069,270,7,1,0,4340,7,0,0,0,0,1651,24,10000,1651,0,4347,66392,15.2730618818,s-45
2012-02-02 05:30:00,region-45,4050,283,9,1,0,4337,6,0,0,0,0,1649,24,10000,1649,0,4343,67031,15.4342620309,s-45
2012-02-02 05:45:00,region-45,4031,298,11,1,0,4336,5,0,0,0,0,1648,24,10000,1648,0,4341,66263,15.2644551947,s-45
2012-02-02 06:00:00,region-45,4017,315,11,1,0,4337,7,0,0,0,0,1647,24,10000,1647,0,4344,66549,15.3197513812,s-45
2012-02-02 06:15:00,region-45,4008,319,14,1,0,4338,4,0,0,0,0,1646,24,10000,1646,0,4342,68058,15.6743436205,s-45
2012-02-02 06:30:00,region-45,3993,333,15,1,0,4338,4,0,0,0,0,1646,24,10000,1646,0,4342,66962,15.42192538,s-45
2012-02-02 06:45:00,region-45,3982,350,14,1,0,4343,4,0,0,0,0,1650,24,10000,1650,0,4347,66999,15.4126984127,s-45
2012-02-02 07:00:00,region-45,4953,448,16,1,0,5224,3,110,24,57,2750,2723,24,10000,0,27,5418,195368,36.0590623846,s-45
2012-02-02 07:15:00,region-45,4940,463,17,1,0,5205,4,137,19,56,2750,2725,24,10000,0,25,5421,197275,36.3908872902,s-45
2012-02-02 07:30:00,region-45,4923,476,20,1,0,5215,10,119,21,55,2750,2722,24,10000,0,28,5420,193406,35.6837638376,s-45
2012-02-02 07:45:00,region-45,4885,505,19,2,0,5207,6,121,28,49,2750,2715,24,10000,0,35,5411,192589,35.5921271484,s-45
2012-02-02 08:00:00,region-45,4867,523,21,2,0,5212,6,115,28,52,2750,2718,24,10000,0,32,5413,196073,36.2226122298,s-45
2012-02-02 08:15:00,region-45,4836,553,22,2,0,5212,3,111,29,58,2750,2717,24,10000,0,33,5413,196099,36.2274154812,s-45
2012-02-02 08:30:00,region-45,4825,565,26,2,0,5193,8,113,32,72,2750,2721,24,10000,0,29,5418,192593,35.5468807678,s-45
2012-02-02 08:45:00,region-45,4809,578,28,2,0,5223,5,103,30,56,2750,2721,24,10000,0,29,5417,192052,35.4535720879,s-45
2012-02-02 09:00:00,region-45,4785,597,30,2,0,5209,9,109,29,58,2750,2720,24,10000,0,30,5414,192192,35.4990764684,s-45
2012-02-02 09:15:00,region-45,4771,605,32,2,0,5207,4,102,24,73,2750,2716,24,10000,0,34,5410,195345,36.1081330869,s-45
2012-02-02 09:30:00,region-45,4758,623,34,2,0,5207,3,127,31,49,2750,2720,24,10000,0,30,5417,194416,35.8899760015,s-45
2012-02-02 09:45:00,region-45,4744,641,35,2,0,5206,5,115,37,59,2750,2722,24,10000,0,28,5422,196426,36.2275912947,s-45
2012-02-02 10:00:00,region-45,4725,655,37,2,0,5221,5,109,29,55,2750,2719,24,10000,0,31,5419,195525,36.0813803285,s-45
2012-02-02 10:15:00,region-45,4703,673,40,2,0,5237,3,96,28,54,2750,2720,24,10000,0,30,5418,193782,35.7663344408,s-45
2012-02-02 10:30:00,region-45,4690,686,43,2,0,5225,5,88,31,72,2750,2722,24,10000,0,28,5421,193876,35.7638812027,s-45
2012-02-02 10:45:00,region-45,4661,707,48,2,0,5214,4,114,25,61,2750,2722,24,10000,0,28,5418,194194,35.842377261,s-45
2012-02-02 11:00:00,region-45,4647,718,52,2,0,5217,10,100,28,64,2750,2725,24,10000,0,25,5419,193503,35.7082487544,s-45
2012-02-02 11:15:00,region-45,4628,726,57,2,0,5231,10,85,25,62,2750,2722,24,10000,0,28,5413,194379,35.909661925,s-45
2012-02-02 11:30:00,region-45,4600,747,59,2,0,5194,7,113,30,64,2750,2718,24,10000,0,32,5408,192572,35.6087278107,s-45
2012-02-02 11:45:00,region-45,4593,756,60,2,0,5196,7,134,22,52,2750,2717,24,10000,0,33,5411,194074,35.866568102,s-45
2012-02-02 12:00:00,region-45,4570,778,62,2,0,5199,4,122,22,65,2750,2719,24,10000,0,31,5412,193040,35.6688839616,s-45
2012-02-02 12:15:00,region-45,4552,792,67,3,0,5213,11,110,35,45,2750,2720,24,10000,0,30,5414,193170,35.6797192464,s-45
2012-02-02 12:30:00,region-45,4526,805,76,3,0,5216,4,111,23,56,2750,2717,24,10000,0,33,5410,194603,35.9709796673,s-45
2012-02-02 12:45:00,region-45,4506,823,82,4,0,5203,5,119,18,70,2750,2721,24,10000,0,29,5415,194133,35.8509695291,s-45
2012-02-02 13:00:00,region-45,4490,837,84,5,0,5176,4,129,26,81,2750,2722,24,10000,0,28,5416,194152,35.8478581979,s-45
2012-02-02 13:15:00,region-45,4476,849,88,5,0,5210,7,107,23,71,2750,2722,24,10000,0,28,5418,192607,35.5494647471,s-45
2012-02-02 13:30:00,region-45,4461,860,92,5,0,5226,5,103,26,58,2750,2721,24,10000,0,29,5418,194845,35.9625322997,s-45
2012-02-02 13:45:00,region-45,4437,877,95,5,0,5202,7,114,24,67,2750,2719,24,10000,0,31,5414,192883,35.6267085334,s-45
2012-02-02 14:00:00,region-45,4420,892,99,5,0,5227,3,103,24,59,2750,2718,24,10000,0,32,5416,194746,35.9575332349,s-45
2012-02-02 14:15:00,region-45,4402,906,102,6,0,5192,5,112,42,65,2750,2720,24,10000,0,30,5416,193922,35.8053914328,s-45
2012-02-02 14:30:00,region-45,4380,928,107,6,0,5215,7,95,28,76,2750,2720,24,10000,0,30,5421,193574,35.708171924,s-45
2012-02-02 14:45:00,region-45,4358,945,108,7,0,5194,3,117,36,68,2750,2719,24,10000,0,31,5418,195110,36.011443337,s-45
2012-02-02 15:00:00,region-45,4339,964,111,7,0,5212,8,112,30,59,2750,2722,24,10000,0,28,5421,199088,36.7253274304,s-45
2012-02-02 15:15:00,region-45,4315,981,114,7,0,5203,6,122,21,65,2750,2719,24,10000,0,31,5417,194518,35.908805612,s-45
2012-02-02 15:30:00,region-45,4289,999,120,7,0,5208,9,106,25,67,2750,2718,24,10000,0,32,5415,193070,35.6546629732,s-45
2012-02-02 15:45:00,region-45,4265,1019,121,8,0,5229,5,103,29,47,2750,2716,24,10000,0,34,5413,192126,35.4934417144,s-45
2012-02-02 16:00:00,region-45,4248,1034,123,9,0,5215,7,110,25,57,2750,2716,24,10000,0,34,5414,195103,36.0367565571,s-45
2012-02-02 16:15:00,region-45,4228,1050,126,9,0,5205,6,116,30,56,2750,2715,24,10000,0,35,5413,192608,35.5824866063,s-45
2012-02-02 16:30:00,region-45,4219,1053,130,9,0,5202,6,118,25,60,2750,2715,24,10000,0,35,5411,190946,35.2884864166,s-45
2012-02-02 16:45:00,region-45,4201,1067,134,10,0,5215,6,108,21,62,2750,2715,24,10000,0,35,5412,193320,35.7206208426,s-45
2012-02-02 17:00:00,region-45,4184,1081,133,13,0,5208,5,109,26,63,2750,2715,24,10000,0,35,5411,196068,36.2350766956,s-45
2012-02-02 17:15:00,region-45,4172,1095,133,14,0,5207,12,123,20,52,2750,2717,24,10000,0,33,5414,194984,36.0147765054,s-45
2012-02-02 17:30:00,region-45,4153,1099,139,15,0,5204,3,105,25,69,2750,2709,24,10000,0,41,5406,192633,35.6331853496,s-45
2012-02-02 17:45:00,region-45,4148,1111,141,15,1,5217,1,114,29,55,2750,2719,24,10000,0,31,5416,192982,35.63183161,s-45
2012-02-02 18:00:00,region-45,3325,891,120,13,2,4347,4,0,0,0,0,1653,24,10000,1653,0,4351,65847,15.1337623535,s-45
2012-02-02 18:15:00,region-45,3313,900,121,12,3,4343,6,0,0,0,0,1651,24,10000,1651,0,4349,67024,15.4113589331,s-45
2012-02-02 18:30:00,region-45,3299,910,121,14,3,4343,4,0,0,0,0,1648,24,10000,1648,0,4347,66433,15.2824936738,s-45
2012-02-02 18:45:00,region-45,3283,920,126,13,4,4343,3,0,0,0,0,1648,24,10000,1648,0,4346,66504,15.3023469857,s-45
2012-02-02 19:00:00,region-45,3266,927,134,13,4,4342,2,0,0,0,0,1646,24,10000,1646,0,4344,65397,15.054558011,s-45
2012-02-02 19:15:00,region-45,3253,943,134,14,4,4343,5,0,0,0,0,1651,24,10000,1651,0,4348,65699,15.1101655934,s-45
2012-02-02 19:30:00,region-45,3239,952,138,14,4,4346,1,0,0,0,0,1650,24,10000,1650,0,4347,68431,15.742121003,s-45
2012-02-02 19:45:00,region-45,3233,957,141,13,5,4344,5,0,0,0,0,1651,24,10000,1651,0,4349,66808,15.3616923431,s-45
2012-02-02 20:00:00,region-45,3223,960,147,13,6,4345,4,0,0,0,0,1650,24,10000,1650,0,4349,65816,15.1335939296,s-45
2012-02-02 20:15:00,region-45,3209,968,154,13,6,4344,6,0,0,0,0,1651,24,10000,1651,0,4350,66939,15.3882758621,s-45
2012-02-02 20:30:00,region-45,3197,975,158,13,6,4342,7,0,0,0,0,1652,24,10000,1652,0,4349,67446,15.508392734,s-45
2012-02-02 20:45:00,region-45,3183,983,161,13,6,4341,5,0,0,0,0,1649,24,10000,1649,0,4346,66878,15.3884031293,s-45
2012-02-02 21:00:00,region-45,3171,985,166,15,6,4340,3,0,0,0,0,1646,24,10000,1646,0,4343,66633,15.3426203085,s-45
2012-02-02 21:15:00,region-45,3167,989,168,15,6,4340,5,0,0,0,0,1647,24,10000,1647,0,4345,66826,15.379976985,s-45
2012-02-02 21:30:00,region-45,3148,1006,168,15,6,4334,9,0,0,0,0,1648,24,10000,1648,0,4343,67430,15.5261340087,s-45
2012-02-02 21:45:00,region-45,3134,1016,171,15,6,4337,5,0,0,0,0,1649,24,10000,1649,0,4342,65923,15.1826347305,s-45
2012-02-02 22:00:00,region-45,3116,1032,172,15,6,4337,4,0,0,0,0,1649,24,10000,1649,0,4341,64918,14.9546187514,s-45
2012-02-02 22:15:00,region-45,3104,1040,174,15,6,4333,6,0,0,0,0,1647,24,10000,1647,0,4339,66976,15.4358147038,s-45
2012-02-02 22:30:00,region-45,3096,1049,175,17,6,4334,9,0,0,0,0,1647,24,10000,1647,0,4343,66910,15.4064011052,s-45
2012-02-02 22:45:00,region-45,3085,1053,178,17,6,4334,5,0,0,0,0,1642,24,10000,1642,0,4339,65913,15.1908273796,s-45
2012-02-02 23:00:00,region-45,3074,1062,181,17,6,4337,3,0,0,0,0,1645,24,10000,1645,0,4340,66795,15.3905529954,s-45
2012-02-02 23:15:00,region-45,3061,1069,188,18,6,4329,13,0,0,0,0,1648,24,10000,1648,0,4342,67289,15.4972362966,s-45
2012-02-02 23:30:00,region-45,3036,1081,193,18,6,4329,5,0,0,0,0,1647,24,10000,1647,0,4334,66884,15.4323950162,s-45
2012-02-02 23:45:00,region-45,3021,1096,195,19,6,4332,5,0,0,0,0,1648,24,10000,1648,0,4337,65909,15.1969103067,s-45
2012-02-03 00:00:00,region-45,3010,1110,196,19,6,4330,11,0,0,0,0,1651,24,10000,1651,0,4341,66818,15.3923059203,s-45
2012-02-03 00:15:00,region-45,2994,1117,197,20,6,4332,2,0,0,0,0,1644,24,10000,1644,0,4334,67069,15.4750807568,s-45
2012-02-03 00:30:00,region-45,2990,1122,201,21,6,4335,5,0,0,0,0,1644,24,10000,1644,0,4340,67502,15.5534562212,s-45
2012-02-03 00:45:00,region-45,2979,1131,203,22,7,4337,5,0,0,0,0,1646,24,10000,1646,0,4342,66373,15.2862736066,s-45
2012-02-03 01:00:00,region-45,2967,1142,206,22,7,4342,2,0,0,0,0,1651,24,10000,1651,0,4344,65959,15.18393186,s-45
2012-02-03 01:15:00,region-45,2959,1152,209,22,7,4344,5,0,0,0,0,1652,24,10000,1652,0,4349,65434,15.0457576454,s-45
2012-02-03 01:30:00,region-45,2949,1153,213,23,8,4343,3,0,0,0,0,1650,24,10000,1650,0,4346,66493,15.2998159227,s-45
2012-02-03 01:45:00,region-45,2934,1160,222,24,8,4347,1,0,0,0,0,1651,24,10000,1651,0,4348,66675,15.3346366145,s-45
2012-02-03 02:00:00,region-45,2922,1169,226,24,8,4345,4,0,0,0,0,1651,24,10000,1651,0,4349,68041,15.6452057944,s-45
2012-02-03 02:15:00,region-45,2913,1173,231,24,8,4343,6,0,0,0,0,1652,24,10000,1652,0,4349,66709,15.3389284893,s-45
2012-02-03 02:30:00,region-45,2897,1187,231,24,8,4345,2,0,0,0,0,1652,24,10000,1652,0,4347,67248,15.4699792961,s-45
2012-02-03 02:45:00,region-45,2883,1198,234,24,8,4342,5,0,0,0,0,1651,24,10000,1651,0,4347,66368,15.2675408328,s-45
2012-02-03 03:00:00,region-45,2864,1212,236,25,8,4343,2,0,0,0,0,1649,24,10000,1649,0,4345,66301,15.2591484465,s-45
2012-02-03 03:15:00,region-45,2852,1222,240,25,8,4345,2,0,0,0,0,1651,24,10000,1651,0,4347,66886,15.3867034737,s-45
2012-02-03 03:30:00,region-45,2846,1227,241,27,8,4342,7,0,0,0,0,1651,24,10000,1651,0,4349,67077,15.4235456427,s-45
2012-02-03 03:45:00,region-45,2832,1234,245,27,8,4342,4,0,0,0,0,1648,24,10000,1648,0,4346,66010,15.1886792453,s-45
2012-02-03 04:00:00,region-45,2823,1240,249,27,8,4339,8,0,0,0,0,1649,24,10000,1649,0,4347,65519,15.0722337244,s-45
2012-02-03 04:15:00,region-45,2817,1236,254,27,8,4339,3,0,0,0,0,1648,24,10000,1648,0,4342,66979,15.4258406264,s-45
2012-02-03 04:30:00,region-45,2813,1235,261,28,10,4344,3,0,0,0,0,1649,24,10000,1649,0,4347,65490,15.0655624569,s-45
2012-02-03 04:45:00,region-45,2800,1244,263,30,10,4345,2,0,0,0,0,1651,24,10000,1651,0,4347,67051,15.4246606855,s-45
2012-02-03 05:00:00,region-45,2798,1244,268,30,10,4348,2,0,0,0,0,1653,24,10000,1653,0,4350,66947,15.3901149425,s-45
2012-02-03 05:15:00,region-45,2787,1250,272,31,10,4345,5,0,0,0,0,1653,24,10000,1653,0,4350,66371,15.2577011494,s-45
2012-02-03 05:30:00,region-45,2770,1264,273,31,10,4344,4,0,0,0,0,1650,24,10000,1650,0,4348,67176,15.4498620055,s-45
2012-02-03 05:45:00,region-45,2761,1265,281,29,12,4340,8,0,0,0,0,1651,24,10000,1651,0,4348,67584,15.5436982521,s-45
2012-02-03 06:00:00,region-45,2744,1270,288,29,12,4340,3,0,0,0,0,1647,24,10000,1647,0,4343,66446,15.2995625144,s-45
2012-02-03 06:15:00,region-45,2731,1281,287,33,12,4336,8,0,0,0,0,1650,24,10000,1650,0,4344,67288,15.4898710866,s-45
2012-02-03 06:30:00,region-45,2716,1283,295,33,12,4335,4,0,0,0,0,1647,24,10000,1647,0,4339,66925,15.4240608435,s-45
2012-02-03 06:45:00,region-45,2705,1293,299,33,12,4338,4,0,0,0,0,1651,24,10000,1651,0,4342,67126,15.4596959926,s-45
2012-02-03 07:00:00,region-45,3356,1615,380,48,14,5202,7,111,28,65,2750,2720,24,10000,0,30,5413,197809,36.5433216331,s-45
2012-02-03 07:15:00,region-45,3339,1623,389,50,14,5173,2,127,34,79,2750,2718,24,10000,0,32,5415,192183,35.4908587258,s-45
2012-02-03 07:30:00,region-45,3326,1634,392,53,14,5196,5,122,30,66,2750,2720,24,10000,0,30,5419,195014,35.9870824875,s-45
2012-02-03 07:45:00,region-45,3313,1637,397,55,14,5203,7,112,31,63,2750,2721,24,10000,0,29,5416,197716,36.5059084195,s-45
2012-02-03 08:00:00,region-45,3297,1646,402,54,15,5183,7,145,22,57,2750,2718,24,10000,0,32,5414,191909,35.4468045807,s-45
2012-02-03 08:15:00,region-45,3286,1651,404,59,15,5220,6,104,26,59,2750,2720,24,10000,0,30,5415,192536,35.5560480148,s-45
2012-02-03 08:30:00,region-45,3269,1656,410,61,15,5197,8,113,24,69,2750,2718,24,10000,0,32,5411,195874,36.1992238034,s-45
2012-02-03 08:45:00,region-45,3253,1663,412,62,15,5191,3,115,23,73,2750,2715,24,10000,0,35,5405,193989,35.8906567993,s-45
2012-02-03 09:00:00,region-45,3249,1672,417,64,15,5212,8,102,32,63,2750,2723,24,10000,0,27,5417,195970,36.1768506553,s-45
2012-02-03 09:15:00,region-45,3231,1675,425,68,15,5189,3,124,29,69,2750,2724,24,10000,0,26,5414,192881,35.6263391208,s-45
2012-02-03 09:30:00,region-45,3218,1684,430,71,16,5194,3,124,34,64,2750,2726,24,10000,0,24,5419,195160,36.0140247278,s-45
2012-02-03 09:45:00,region-45,3207,1693,434,72,16,5226,2,109,25,60,2750,2726,24,10000,0,24,5422,190468,35.1287347842,s-45
2012-02-03 10:00:00,region-45,3198,1694,441,73,16,5222,6,115,22,57,2750,2725,24,10000,0,25,5422,194173,35.8120619698,s-45
2012-02-03 10:15:00,region-45,3176,1708,445,74,16,5207,4,112,35,61,2750,2722,24,10000,0,28,5419,195501,36.0769514671,s-45
2012-02-03 10:30:00,region-45,3168,1710,451,75,17,5225,6,109,24,57,2750,2722,24,10000,0,28,5421,193984,35.7838037262,s-45
2012-02-03 10:45:00,region-45,3150,1713,461,75,17,5198,7,110,29,72,2750,2722,24,10000,0,28,5416,192000,35.4505169867,s-45
2012-02-03 11:00:00,region-45,3140,1714,467,75,17,5209,12,109,23,60,2750,2719,24,10000,0,31,5413,192278,35.5215222612,s-45
2012-02-03 11:15:00,region-45,3124,1722,472,77,17,5212,5,104,30,61,2750,2718,24,10000,0,32,5412,193324,35.7213599409,s-45
2012-02-03 11:30:00,region-45,3109,1735,469,79,18,5197,7,117,30,59,2750,2716,24,10000,0,34,5410,194913,36.0282809612,s-45
2012-02-03 11:45:00,region-45,3097,1739,475,80,18,5202,7,124,23,53,2750,2717,24,10000,0,33,5409,195332,36.1124052505,s-45
2012-02-03 12:00:00,region-45,3087,1748,476,81,19,5202,6,110,27,66,2750,2717,24,10000,0,33,5411,193977,35.8486416559,s-45
2012-02-03 12:15:00,region-45,3077,1755,481,81,19,5205,10,118,28,52,2750,2717,24,10000,0,33,5413,193295,35.7094032884,s-45
2012-02-03 12:30:00,region-45,3062,1755,487,82,19,5182,9,118,30,66,2750,2711,24,10000,0,39,5405,195190,36.1128584644,s-45
2012-02-03 12:45:00,region-45,3051,1764,489,84,20,5185,7,119,26,71,2750,2710,24,10000,0,40,5408,191991,35.5012943787,s-45
2012-02-03 13:00:00,region-45,3041,1770,492,87,20,5219,5,102,23,61,2750,2714,24,10000,0,36,5410,194207,35.8977818854,s-45
2012-02-03 13:15:00,region-45,3029,1781,495,90,20,5183,6,129,25,72,2750,2717,24,10000,0,33,5415,192777,35.6005540166,s-45
2012-02-03 13:30:00,region-45,3024,1781,499,91,20,5228,5,102,26,54,2750,2719,24,10000,0,31,5415,191628,35.388365651,s-45
2012-02-03 13:45:00,region-45,3016,1780,507,94,20,5221,3,110,27,56,2750,2720,24,10000,0,30,5417,195054,36.007753369,s-45
2012-02-03 14:00:00,region-45,3002,1789,514,94,20,5218,5,113,25,58,2750,2722,24,10000,0,28,5419,195288,36.037645322,s-45
2012-02-03 14:15:00,region-45,2996,1786,519,96,21,5201,9,128,25,55,2750,2721,24,10000,0,29,5418,193713,35.7535991141,s-45
2012-02-03 14:30:00,region-45,2977,1796,524,98,21,5202,6,123,32,53,2750,2719,24,10000,0,31,5416,193918,35.8046528804,s-45
2012-02-03 14:45:00,region-45,2965,1801,527,100,21,5228,1,103,30,52,2750,2718,24,10000,0,32,5414,191212,35.3180642778,s-45
2012-02-03 15:00:00,region-45,2961,1804,531,101,22,5230,4,106,21,58,2750,2722,24,10000,0,28,5419,194787,35.94519284,s-45
2012-02-03 15:15:00,region-45,2952,1808,538,101,23,5197,7,119,28,71,2750,2724,24,10000,0,26,5422,193917,35.76484692,s-45
2012-02-03 15:30:00,region-45,2935,1818,541,101,25,5196,7,118,31,68,2750,2723,24,10000,0,27,5420,195198,36.0143911439,s-45
2012-02-03 15:45:00,region-45,2921,1822,546,101,25,5208,9,108,28,62,2750,2717,24,10000,0,33,5415,193549,35.7431209603,s-45
2012-02-03 16:00:00,region-45,2910,1823,554,101,25,5185,8,122,31,67,2750,2715,24,10000,0,35,5413,194329,35.900424903,s-45
2012-02-03 16:15:00,region-45,2901,1819,562,102,25,5187,4,116,33,69,2750,2711,24,10000,0,39,5409,196618,36.3501571455,s-45
2012-02-03 16:30:00,region-45,2895,1823,565,102,27,5192,6,119,29,66,2750,2712,24,10000,0,38,5412,191888,35.4560236511,s-45
2012-02-03 16:45:00,region-45,2882,1825,573,102,27,5220,6,86,33,64,2750,2711,24,10000,0,39,5409,193275,35.7321131448,s-45
2012-02-03 17:00:00,region-45,2872,1835,574,106,28,5227,12,104,26,46,2750,2718,24,10000,0,32,5415,194523,35.9229916898,s-45
2012-02-03 17:15:00,region-45,2854,1840,576,109,29,5212,5,113,28,50,2750,2712,24,10000,0,38,5408,192597,35.6133505917,s-45
2012-02-03 17:30:00,region-45,2840,1857,571,117,29,5202,8,112,26,66,2750,2715,24,10000,0,35,5414,191335,35.3407831548,s-45
2012-02-03 17:45:00,region-45,2826,1853,589,116,29,5223,7,104,26,53,2750,2715,24,10000,0,35,5413,192230,35.5126547201,s-45
2012-02-03 18:00:00,region-45,2268,1495,469,89,23,4340,4,0,0,0,0,1648,24,10000,1648,0,4344,66079,15.2115561694,s-45
2012-02-03 18:15:00,region-45,2259,1497,477,89,23,4342,3,0,0,0,0,1649,24,10000,1649,0,4345,66215,15.2393555811,s-45
2012-02-03 18:30:00,region-45,2251,1502,478,94,23,4341,7,0,0,0,0,1650,24,10000,1650,0,4348,66708,15.3422263109,s-45
2012-02-03 18:45:00,region-45,2231,1514,480,96,23,4339,5,0,0,0,0,1646,24,10000,1646,0,4344,66797,15.3768416206,s-45
2012-02-03 19:00:00,region-45,2226,1512,484,98,24,4343,1,0,0,0,0,1646,24,10000,1646,0,4344,66902,15.4010128913,s-45
2012-02-03 19:15:00,region-45,2209,1524,487,101,25,4338,8,0,0,0,0,1649,24,10000,1649,0,4346,65601,15.0945697193,s-45
2012-02-03 19:30:00,region-45,2198,1531,490,102,25,4340,6,0,0,0,0,1646,24,10000,1646,0,4346,66380,15.2738150023,s-45
2012-02-03 19:45:00,region-45,2186,1532,496,104,25,4338,5,0,0,0,0,1646,24,10000,1646,0,4343,66254,15.2553534423,s-45
2012-02-03 20:00:00,region-45,2176,1533,500,106,26,4338,3,0,0,0,0,1645,24,10000,1645,0,4341,64912,14.9532365814,s-45
2012-02-03 20:15:00,region-45,2163,1540,507,105,28,4338,5,0,0,0,0,1646,24,10000,1646,0,4343,66248,15.2539719088,s-45
2012-02-03 20:30:00,region-45,2158,1540,511,107,28,4338,6,0,0,0,0,1648,24,10000,1648,0,4344,65079,14.9813535912,s-45
2012-02-03 20:45:00,region-45,2151,1540,513,110,27,4332,9,0,0,0,0,1647,24,10000,1647,0,4341,66880,15.4065883437,s-45
2012-02-03 21:00:00,region-45,2142,1541,513,116,27,4334,5,0,0,0,0,1648,24,10000,1648,0,4339,65510,15.0979488361,s-45
2012-02-03 21:15:00,region-45,2131,1544,519,117,29,4333,7,0,0,0,0,1646,24,10000,1646,0,4340,66431,15.3066820276,s-45
2012-02-03 21:30:00,region-45,2124,1550,517,122,30,4340,3,0,0,0,0,1649,24,10000,1649,0,4343,66693,15.3564356436,s-45
2012-02-03 21:45:00,region-45,2112,1557,519,125,30,4339,4,0,0,0,0,1648,24,10000,1648,0,4343,66926,15.4100851946,s-45
2012-02-03 22:00:00,region-45,2100,1557,531,126,30,4339,5,0,0,0,0,1651,24,10000,1651,0,4344,67291,15.4905616943,s-45
2012-02-03 22:15:00,region-45,2092,1560,535,127,30,4342,2,0,0,0,0,1649,24,10000,1649,0,4344,67014,15.4267955801,s-45
2012-02-03 22:30:00,region-45,2086,1565,537,130,30,4344,4,0,0,0,0,1652,24,10000,1652,0,4348,67934,15.6241950322,s-45
2012-02-03 22:45:00,region-45,2079,1566,542,131,30,4346,2,0,0,0,0,1650,24,10000,1650,0,4348,65785,15.1299448022,s-45
2012-02-03 23:00:00,region-45,2068,1573,547,131,30,4347,2,0,0,0,0,1650,24,10000,1650,0,4349,66172,15.215451828,s-45
2012-02-03 23:15:00,region-45,2060,1573,556,131,31,4346,5,0,0,0,0,1652,24,10000,1652,0,4351,66638,15.3155596415,s-45
2012-02-03 23:30:00,region-45,2048,1573,566,132,31,4347,3,0,0,0,0,1651,24,10000,1651,0,4350,66618,15.3144827586,s-45
2012-02-03 23:45:00,region-45,2037,1574,571,134,31,4342,5,0,0,0,0,1650,24,10000,1650,0,4347,66598,15.3204508857,s-45
2012-02-04 00:00:00,region-45,2031,1576,573,134,31,4340,5,0,0,0,0,1649,24,10000,1649,0,4345,66659,15.3415420023,s-45
2012-02-04 00:15:00,region-45,2027,1572,584,133,32,4343,5,0,0,0,0,1651,24,10000,1651,0,4348,65882,15.1522539098,s-45
2012-02-04 00:30:00,region-45,2018,1575,584,134,32,4342,1,0,0,0,0,1649,24,10000,1649,0,4343,67542,15.5519226341,s-45
2012-02-04 00:45:00,region-45,2015,1573,592,134,34,4345,3,0,0,0,0,1650,24,10000,1650,0,4348,67303,15.4790708372,s-45
2012-02-04 01:00:00,region-45,2003,1579,592,140,34,4343,5,0,0,0,0,1652,24,10000,1652,0,4348,64839,14.9123735051,s-45
2012-02-02 00:15:00,region-46,3830,17,0,0,0,3845,2,0,0,0,0,1438,16,10000,1438,0,3847,58407,15.1824798544,s-46
2012-02-02 00:30:00,region-46,3812,33,0,0,0,3837,8,0,0,0,0,1438,16,10000,1438,0,3845,59846,15.5646293888,s-46
2012-02-02 00:45:00,region-46,3788,50,0,0,0,3833,5,0,0,0,0,1434,16,10000,1434,0,3838,57877,15.0799895779,s-46
