time,regionold,pol1,pol2,pol3,pol4,pol5,act1,act2,act3,act4,act5,expected,reported,order,size,erspreadmax,erspreadmin,sizepol,sumnumconnections,avnumconn,lat,lon,region
2012-02-03 08:45:00,region-34,2918,1113,232,31,1,4290,5,0,0,0,0,1607,2,10000,1607,0,4295,66561,15.497322468,0,-150.49017,s-34
2012-02-03 09:00:00,region-34,2908,1123,233,31,1,4293,3,0,0,0,0,1606,2,10000,1606,0,4296,66844,15.5595903166,0,-150.49017,s-34
2012-02-03 09:15:00,region-34,2895,1130,234,33,1,4290,3,0,0,0,0,1604,2,10000,1604,0,4293,67183,15.6494293035,0,-150.49017,s-34
2012-02-03 09:30:00,region-34,2884,1139,237,34,1,4293,2,0,0,0,0,1604,2,10000,1604,0,4295,66821,15.5578579744,0,-150.49017,s-34
2012-02-03 09:45:00,region-34,2871,1151,240,34,1,4291,6,0,0,0,0,1605,2,10000,1605,0,4297,65955,15.349080754,0,-150.49017,s-34
2012-02-03 10:00:00,region-34,2854,1163,240,37,1,4290,5,0,0,0,0,1603,2,10000,1603,0,4295,67152,15.6349243306,0,-150.49017,s-34
2012-02-03 10:15:00,region-34,2845,1172,240,38,1,4292,4,0,0,0,0,1605,2,10000,1605,0,4296,66903,15.5733240223,0,-150.49017,s-34
2012-02-03 10:30:00,region-34,2838,1173,245,38,1,4287,8,0,0,0,0,1606,2,10000,1606,0,4295,65613,15.2766006985,0,-150.49017,s-34
2012-02-03 10:45:00,region-34,2816,1185,249,39,1,4288,2,0,0,0,0,1606,2,10000,1606,0,4290,66675,15.541958042,0,-150.49017,s-34
2012-02-03 11:00:00,region-34,2810,1189,254,40,1,4292,2,0,0,0,0,1610,2,10000,1610,0,4294,66364,15.4550535631,0,-150.49017,s-34
2012-02-03 11:15:00,region-34,2803,1197,257,41,1,4292,7,0,0,0,0,1613,2,10000,1613,0,4299,66166,15.3910211677,0,-150.49017,s-34
2012-02-03 11:30:00,region-34,2786,1204,260,43,1,4291,3,0,0,0,0,1609,2,10000,1609,0,4294,66351,15.4520260829,0,-150.49017,s-34
2012-02-03 11:45:00,region-34,2774,1209,267,44,1,4292,3,0,0,0,0,1609,2,10000,1609,0,4295,67044,15.6097788126,0,-150.49017,s-34
2012-02-03 12:00:00,region-34,2771,1210,269,44,2,4292,4,0,0,0,0,1607,2,10000,1607,0,4296,67089,15.6166201117,0,-150.49017,s-34
2012-02-03 12:15:00,region-34,2764,1213,272,47,2,4293,5,0,0,0,0,1608,2,10000,1608,0,4298,66326,15.4318287576,0,-150.49017,s-34
2012-02-03 12:30:00,region-34,2752,1219,275,47,3,4290,6,0,0,0,0,1605,2,10000,1605,0,4296,66232,15.417132216,0,-150.49017,s-34
2012-02-03 12:45:00,region-34,2743,1222,277,47,3,4285,7,0,0,0,0,1601,2,10000,1601,0,4292,66377,15.4652842498,0,-150.49017,s-34
2012-02-03 13:00:00,region-34,2724,1232,280,47,3,4280,6,0,0,0,0,1600,2,10000,1600,0,4286,67602,15.7727484834,0,-150.49017,s-34
2012-02-03 13:15:00,region-34,2714,1242,281,47,3,4279,8,0,0,0,0,1600,2,10000,1600,0,4287,66587,15.5323069746,0,-150.49017,s-34
2012-02-03 13:30:00,region-34,2698,1255,282,49,3,4282,5,0,0,0,0,1604,2,10000,1604,0,4287,66157,15.4320037322,0,-150.49017,s-34
2012-02-03 13:45:00,region-34,2688,1261,285,49,3,4282,4,0,0,0,0,1601,2,10000,1601,0,4286,67194,15.6775548297,0,-150.49017,s-34
2012-02-03 14:00:00,region-34,2679,1265,294,50,4,4286,6,0,0,0,0,1603,2,10000,1603,0,4292,64889,15.1185927307,0,-150.49017,s-34
2012-02-03 14:15:00,region-34,2670,1270,298,50,5,4290,3,0,0,0,0,1602,2,10000,1602,0,4293,67174,15.6473328675,0,-150.49017,s-34
2012-02-03 14:30:00,region-34,2664,1273,302,50,6,4291,4,0,0,0,0,1606,2,10000,1606,0,4295,67430,15.6996507567,0,-150.49017,s-34
2012-02-03 14:45:00,region-34,2651,1278,307,51,7,4290,4,0,0,0,0,1606,2,10000,1606,0,4294,66457,15.4767116907,0,-150.49017,s-34
2012-02-03 15:00:00,region-34,2639,1283,314,52,8,4292,4,0,0,0,0,1604,2,10000,1604,0,4296,66679,15.5211824953,0,-150.49017,s-34
2012-02-03 15:15:00,region-34,2627,1290,319,53,8,4295,2,0,0,0,0,1606,2,10000,1606,0,4297,66815,15.5492203863,0,-150.49017,s-34
2012-02-03 15:30:00,region-34,2622,1296,318,54,8,4289,9,0,0,0,0,1606,2,10000,1606,0,4298,67351,15.6703117729,0,-150.49017,s-34
2012-02-03 15:45:00,region-34,2610,1300,321,53,9,4289,4,0,0,0,0,1603,2,10000,1603,0,4293,66855,15.573025856,0,-150.49017,s-34
2012-02-03 16:00:00,region-34,2853,1430,366,58,11,4654,5,38,9,12,2750,2028,2,10000,0,722,4718,112379,23.8192030521,0,-150.49017,s-34
2012-02-03 16:15:00,region-34,2837,1441,368,60,11,4625,9,51,12,20,2750,2030,2,10000,0,720,4717,111875,23.7174051304,0,-150.49017,s-34
2012-02-03 16:30:00,region-34,2823,1443,374,61,11,4649,5,33,8,17,2750,2028,2,10000,0,722,4712,111791,23.7247453311,0,-150.49017,s-34
2012-02-03 16:45:00,region-34,2810,1450,381,64,11,4638,5,43,12,18,2750,2029,2,10000,0,721,4716,114515,24.282230704,0,-150.49017,s-34
2012-02-03 17:00:00,region-34,3207,1670,430,77,13,5214,5,105,24,49,2750,2708,2,10000,0,42,5397,193387,35.8323142487,0,-150.49017,s-34
2012-02-03 17:15:00,region-34,3192,1681,436,75,15,5198,5,112,30,54,2750,2709,2,10000,0,41,5399,193283,35.7997777366,0,-150.49017,s-34
2012-02-03 17:30:00,region-34,3179,1693,442,76,15,5197,9,96,32,71,2750,2714,2,10000,0,36,5405,192949,35.6982423682,0,-150.49017,s-34
2012-02-03 17:45:00,region-34,3164,1699,441,79,15,5163,10,123,32,70,2750,2710,2,10000,0,40,5398,194146,35.9662838088,0,-150.49017,s-34
2012-02-03 18:00:00,region-34,3142,1705,446,82,15,5198,1,105,23,63,2750,2705,2,10000,0,45,5390,194549,36.0944341373,0,-150.49017,s-34
2012-02-03 18:15:00,region-34,3136,1705,454,83,17,5169,4,128,28,66,2750,2707,2,10000,0,43,5395,192382,35.6593141798,0,-150.49017,s-34
2012-02-03 18:30:00,region-34,3126,1715,455,85,17,5208,3,102,29,56,2750,2709,2,10000,0,41,5398,193872,35.9155242682,0,-150.49017,s-34
2012-02-03 18:45:00,region-34,3117,1725,460,86,17,5183,10,126,22,64,2750,2713,2,10000,0,37,5405,196595,36.3728029602,0,-150.49017,s-34
2012-02-03 19:00:00,region-34,3093,1741,462,87,18,5183,5,111,25,77,2750,2710,2,10000,0,40,5401,193807,35.8835400852,0,-150.49017,s-34
2012-02-03 19:15:00,region-34,3080,1744,466,91,18,5177,7,120,37,58,2750,2709,2,10000,0,41,5399,194022,35.9366549361,0,-150.49017,s-34
2012-02-03 19:30:00,region-34,3071,1742,471,93,19,5185,3,118,26,64,2750,2708,2,10000,0,42,5396,191213,35.4360637509,0,-150.49017,s-34
2012-02-03 19:45:00,region-34,3064,1747,475,93,19,5203,9,95,29,62,2750,2711,2,10000,0,39,5398,192697,35.6978510559,0,-150.49017,s-34
2012-02-03 20:00:00,region-34,3052,1754,476,94,19,5184,7,102,37,65,2750,2708,2,10000,0,42,5395,194135,35.984244671,0,-150.49017,s-34
2012-02-03 20:15:00,region-34,3029,1775,477,95,20,5180,8,128,27,53,2750,2711,2,10000,0,39,5396,193678,35.8928836175,0,-150.49017,s-34
2012-02-03 20:30:00,region-34,3015,1785,479,96,21,5209,4,96,29,58,2750,2708,2,10000,0,42,5396,193769,35.9097479615,0,-150.49017,s-34
2012-02-03 20:45:00,region-34,3007,1790,483,99,21,5207,5,118,23,47,2750,2708,2,10000,0,42,5400,192696,35.6844444444,0,-150.49017,s-34
2012-02-03 21:00:00,region-34,2997,1798,485,101,21,5198,1,114,30,59,2750,2712,2,10000,0,38,5402,193148,35.7549055905,0,-150.49017,s-34
2012-02-03 21:15:00,region-34,2990,1801,492,102,21,5205,6,114,25,56,2750,2716,2,10000,0,34,5406,192079,35.5307066223,0,-150.49017,s-34
2012-02-03 21:30:00,region-34,2982,1795,500,105,21,5200,4,112,32,55,2750,2715,2,10000,0,35,5403,193868,35.8815472885,0,-150.49017,s-34
2012-02-03 21:45:00,region-34,2967,1800,512,105,21,5201,4,127,22,51,2750,2716,2,10000,0,34,5405,193384,35.7787234043,0,-150.49017,s-34
2012-02-03 22:00:00,region-34,2957,1804,514,106,22,5216,4,100,25,58,2750,2715,2,10000,0,35,5403,193757,35.8610031464,0,-150.49017,s-34
2012-02-03 22:15:00,region-34,2952,1804,518,107,23,5207,7,103,25,62,2750,2714,2,10000,0,36,5404,192541,35.6293486306,0,-150.49017,s-34
2012-02-03 22:30:00,region-34,2940,1801,527,109,23,5177,9,101,42,71,2750,2711,2,10000,0,39,5400,193523,35.8375925926,0,-150.49017,s-34
2012-02-03 22:45:00,region-34,2925,1811,525,112,24,5190,4,122,21,60,2750,2709,2,10000,0,41,5397,195012,36.1334074486,0,-150.49017,s-34
2012-02-03 23:00:00,region-34,2916,1818,523,116,24,5186,1,123,25,62,2750,2709,2,10000,0,41,5397,193797,35.9082823791,0,-150.49017,s-34
2012-02-03 23:15:00,region-34,2908,1820,533,118,24,5208,9,100,29,57,2750,2714,2,10000,0,36,5403,192489,35.6263187118,0,-150.49017,s-34
2012-02-03 23:30:00,region-34,2902,1820,537,119,24,5200,9,118,25,50,2750,2713,2,10000,0,37,5402,194764,36.0540540541,0,-150.49017,s-34
2012-02-03 23:45:00,region-34,2886,1827,543,119,24,5205,4,101,21,68,2750,2713,2,10000,0,37,5399,193690,35.875162067,0,-150.49017,s-34
2012-02-04 00:00:00,region-34,2877,1826,549,122,24,5206,7,103,21,61,2750,2711,2,10000,0,39,5398,190190,35.2334197851,0,-150.49017,s-34
2012-02-04 00:15:00,region-34,2860,1833,553,123,24,5188,10,126,23,46,2750,2710,2,10000,0,40,5393,193133,35.8117930651,0,-150.49017,s-34
2012-02-04 00:30:00,region-34,2851,1834,559,127,24,5192,4,107,35,57,2750,2710,2,10000,0,40,5395,192798,35.7364226135,0,-150.49017,s-34
2012-02-04 00:45:00,region-34,2842,1841,561,129,26,5201,7,96,35,60,2750,2714,2,10000,0,36,5399,193722,35.8810890906,0,-150.49017,s-34
2012-02-04 01:00:00,region-34,2825,1856,560,130,27,5197,7,99,37,58,2750,2712,2,10000,0,38,5398,193910,35.9225639126,0,-150.49017,s-34
2012-02-04 01:15:00,region-34,2810,1861,569,132,27,5186,6,131,21,55,2750,2712,2,10000,0,38,5399,193147,35.7745878866,0,-150.49017,s-34
2012-02-04 01:30:00,region-34,2805,1860,570,138,27,5206,4,109,28,53,2750,2712,2,10000,0,38,5400,194360,35.9925925926,0,-150.49017,s-34
2012-02-04 01:45:00,region-34,2793,1865,575,140,26,5179,3,142,15,60,2750,2709,2,10000,0,41,5399,191928,35.5488053343,0,-150.49017,s-34
2012-02-04 02:00:00,region-34,2786,1867,583,139,28,5195,9,111,23,65,2750,2711,2,10000,0,39,5403,193862,35.8804367944,0,-150.49017,s-34
2012-02-04 02:15:00,region-34,2771,1870,586,142,28,5208,7,96,21,65,2750,2705,2,10000,0,45,5397,191062,35.4015193626,0,-150.49017,s-34
2012-02-04 02:30:00,region-34,2756,1874,593,143,28,5203,4,103,32,52,2750,2705,2,10000,0,45,5394,192701,35.7250648869,0,-150.49017,s-34
2012-02-04 02:45:00,region-34,2745,1876,605,144,30,5214,4,97,27,58,2750,2710,2,10000,0,40,5400,193887,35.905,0,-150.49017,s-34
2012-02-04 03:00:00,region-34,2517,1746,551,135,28,4840,3,72,22,40,2750,2287,2,10000,0,463,4977,147814,29.6994173197,0,-150.49017,s-34
2012-02-04 03:15:00,region-34,2506,1750,556,139,28,4850,5,78,19,27,2750,2289,2,10000,0,461,4979,146789,29.4816228158,0,-150.49017,s-34
2012-02-04 03:30:00,region-34,2495,1761,560,139,28,4849,6,67,14,47,2750,2293,2,10000,0,457,4983,148534,29.8081477022,0,-150.49017,s-34
2012-02-04 03:45:00,region-34,2477,1768,565,141,28,4846,7,68,18,40,2750,2290,2,10000,0,460,4979,147786,29.6818638281,0,-150.49017,s-34
2012-02-04 04:00:00,region-34,2124,1532,492,123,24,4292,3,0,0,0,0,1609,2,10000,1609,0,4295,66807,15.5545983702,0,-150.49017,s-34
2012-02-04 04:15:00,region-34,2109,1542,496,123,24,4287,7,0,0,0,0,1609,2,10000,1609,0,4294,64186,14.9478341872,0,-150.49017,s-34
2012-02-04 04:30:00,region-34,2099,1550,498,121,25,4287,6,0,0,0,0,1608,2,10000,1608,0,4293,65966,15.3659445609,0,-150.49017,s-34
2012-02-04 04:45:00,region-34,2090,1546,511,121,26,4290,4,0,0,0,0,1605,2,10000,1605,0,4294,67029,15.6099208197,0,-150.49017,s-34
2012-02-04 05:00:00,region-34,2075,1553,511,125,28,4285,7,0,0,0,0,1604,2,10000,1604,0,4292,66304,15.4482758621,0,-150.49017,s-34
2012-02-04 05:15:00,region-34,2069,1554,513,126,29,4287,4,0,0,0,0,1603,2,10000,1603,0,4291,67951,15.8357026334,0,-150.49017,s-34
2012-02-04 05:30:00,region-34,2063,1554,518,127,30,4285,7,0,0,0,0,1605,2,10000,1605,0,4292,65938,15.363000932,0,-150.49017,s-34
2012-02-04 05:45:00,region-34,2054,1564,518,127,31,4292,2,0,0,0,0,1605,2,10000,1605,0,4294,65862,15.3381462506,0,-150.49017,s-34
2012-02-04 06:00:00,region-34,2048,1564,522,130,31,4291,4,0,0,0,0,1605,2,10000,1605,0,4295,67319,15.673806752,0,-150.49017,s-34
2012-02-04 06:15:00,region-34,2043,1566,527,132,31,4297,2,0,0,0,0,1610,2,10000,1610,0,4299,67052,15.5971156083,0,-150.49017,s-34
2012-02-04 06:30:00,region-34,2038,1565,531,135,32,4300,1,0,0,0,0,1610,2,10000,1610,0,4301,66754,15.5205766101,0,-150.49017,s-34
2012-02-04 06:45:00,region-34,2030,1566,537,136,32,4295,6,0,0,0,0,1610,2,10000,1610,0,4301,67810,15.7661009068,0,-150.49017,s-34
2012-02-04 07:00:00,region-34,2020,1563,540,141,32,4292,4,0,0,0,0,1609,2,10000,1609,0,4296,67777,15.7767690875,0,-150.49017,s-34
2012-02-04 07:15:00,region-34,2011,1568,542,144,32,4294,3,0,0,0,0,1608,2,10000,1608,0,4297,66980,15.5876192693,0,-150.49017,s-34
2012-02-04 07:30:00,region-34,2003,1568,546,147,32,4291,5,0,0,0,0,1607,2,10000,1607,0,4296,66991,15.5938081937,0,-150.49017,s-34
2012-02-04 07:45:00,region-34,1996,1561,555,147,34,4288,5,0,0,0,0,1603,2,10000,1603,0,4293,66576,15.5080363382,0,-150.49017,s-34
2012-02-04 08:00:00,region-34,1990,1555,564,148,36,4289,4,0,0,0,0,1605,2,10000,1605,0,4293,66539,15.4994176567,0,-150.49017,s-34
2012-02-02 08:15:00,region-35,4328,18,0,0,0,4342,4,0,0,0,0,1655,1,10000,1655,0,4346,65284,15.0216290842,9.43502435,-155.51554,s-35
2012-02-02 08:30:00,region-35,4307,35,0,0,0,4340,2,0,0,0,0,1653,1,10000,1653,0,4342,67252,15.4887148779,9.43502435,-155.51554,s-35
2012-02-02 08:45:00,region-35,4288,53,0,0,0,4330,11,0,0,0,0,1651,1,10000,1651,0,4341,65698,15.1343008523,9.43502435,-155.51554,s-35
2012-02-02 09:00:00,region-35,4265,66,0,0,0,4323,8,0,0,0,0,1645,1,10000,1645,0,4331,66606,15.3788963288,9.43502435,-155.51554,s-35
2012-02-02 09:15:00,region-35,4232,90,1,0,0,4317,6,0,0,0,0,1640,1,10000,1640,0,4323,66122,15.2953967152,9.43502435,-155.51554,s-35
2012-02-02 09:30:00,region-35,4218,108,1,0,0,4321,6,0,0,0,0,1644,1,10000,1644,0,4327,65909,15.2320314306,9.43502435,-155.51554,s-35
2012-02-02 09:45:00,region-35,4209,118,2,0,0,4327,2,0,0,0,0,1646,1,10000,1646,0,4329,66998,15.4765534766,9.43502435,-155.51554,s-35
2012-02-02 10:00:00,region-35,4195,138,2,0,0,4327,8,0,0,0,0,1652,1,10000,1652,0,4335,67484,15.5672433679,9.43502435,-155.51554,s-35
2012-02-02 10:15:00,region-35,4177,152,2,0,0,4330,1,0,0,0,0,1648,1,10000,1648,0,4331,66291,15.306164858,9.43502435,-155.51554,s-35
2012-02-02 10:30:00,region-35,4160,173,2,0,0,4331,4,0,0,0,0,1648,1,10000,1648,0,4335,65729,15.1623990773,9.43502435,-155.51554,s-35
2012-02-02 10:45:00,region-35,4145,190,3,0,0,4332,6,0,0,0,0,1652,1,10000,1652,0,4338,65581,15.1177962195,9.43502435,-155.51554,s-35
2012-02-02 11:00:00,region-35,4126,204,6,0,0,4331,5,0,0,0,0,1654,1,10000,1654,0,4336,66382,15.309501845,9.43502435,-155.51554,s-35
2012-02-02 11:15:00,region-35,4109,216,8,0,0,4327,6,0,0,0,0,1652,1,10000,1652,0,4333,65824,15.1913224094,9.43502435,-155.51554,s-35
2012-02-02 11:30:00,region-35,4097,227,9,0,0,4330,3,0,0,0,0,1649,1,10000,1649,0,4333,66566,15.3625663513,9.43502435,-155.51554,s-35
2012-02-02 11:45:00,region-35,4086,238,11,0,0,4325,10,0,0,0,0,1650,1,10000,1650,0,4335,66486,15.3370242215,9.43502435,-155.51554,s-35
2012-02-02 12:00:00,region-35,4066,251,13,0,0,4325,5,0,0,0,0,1646,1,10000,1646,0,4330,66177,15.2833718245,9.43502435,-155.51554,s-35
2012-02-02 12:15:00,region-35,4052,263,15,0,0,4327,3,0,0,0,0,1646,1,10000,1646,0,4330,66214,15.2919168591,9.43502435,-155.51554,s-35
2012-02-02 12:30:00,region-35,4047,276,15,0,0,4336,2,0,0,0,0,1650,1,10000,1650,0,4338,65661,15.1362378976,9.43502435,-155.51554,s-35
2012-02-02 12:45:00,region-35,4032,294,16,0,0,4341,1,0,0,0,0,1653,1,10000,1653,0,4342,66881,15.4032703823,9.43502435,-155.51554,s-35
2012-02-02 13:00:00,region-35,4016,310,16,1,0,4337,6,0,0,0,0,1654,1,10000,1654,0,4343,66183,15.2390052959,9.43502435,-155.51554,s-35
2012-02-02 13:15:00,region-35,3997,323,18,1,0,4335,4,0,0,0,0,1650,1,10000,1650,0,4339,67098,15.4639317815,9.43502435,-155.51554,s-35
2012-02-02 13:30:00,region-35,3972,344,20,1,0,4333,4,0,0,0,0,1648,1,10000,1648,0,4337,67449,15.5519944662,9.43502435,-155.51554,s-35
2012-02-02 13:45:00,region-35,3955,360,20,1,0,4331,5,0,0,0,0,1649,1,10000,1649,0,4336,65770,15.1683579336,9.43502435,-155.51554,s-35
2012-02-02 14:00:00,region-35,3937,375,21,1,0,4328,6,0,0,0,0,1648,1,10000,1648,0,4334,66929,15.4427780341,9.43502435,-155.51554,s-35
2012-02-02 14:15:00,region-35,3920,388,24,1,0,4329,4,0,0,0,0,1647,1,10000,1647,0,4333,65794,15.1843987999,9.43502435,-155.51554,s-35
2012-02-02 14:30:00,region-35,3909,397,25,1,0,4324,8,0,0,0,0,1649,1,10000,1649,0,4332,67114,15.4926131117,9.43502435,-155.51554,s-35
2012-02-02 14:45:00,region-35,3889,415,25,2,0,4327,4,0,0,0,0,1648,1,10000,1648,0,4331,65860,15.2066497345,9.43502435,-155.51554,s-35
2012-02-02 15:00:00,region-35,3874,426,28,2,0,4326,4,0,0,0,0,1646,1,10000,1646,0,4330,65389,15.1013856813,9.43502435,-155.51554,s-35
2012-02-02 15:15:00,region-35,3861,443,29,2,0,4334,1,0,0,0,0,1650,1,10000,1650,0,4335,66741,15.3958477509,9.43502435,-155.51554,s-35
2012-02-02 15:30:00,region-35,3852,454,33,2,0,4335,6,0,0,0,0,1651,1,10000,1651,0,4341,65581,15.1073485372,9.43502435,-155.51554,s-35
2012-02-02 15:45:00,region-35,3833,469,34,2,0,4335,3,0,0,0,0,1651,1,10000,1651,0,4338,65725,15.1509912402,9.43502435,-155.51554,s-35
2012-02-02 16:00:00,region-35,3821,475,39,2,0,4329,8,0,0,0,0,1650,1,10000,1650,0,4337,66846,15.4129582661,9.43502435,-155.51554,s-35
2012-02-02 16:15:00,region-35,3802,485,42,2,0,4330,1,0,0,0,0,1647,1,10000,1647,0,4331,66284,15.3045486031,9.43502435,-155.51554,s-35
2012-02-02 16:30:00,region-35,3784,504,44,2,0,4331,3,0,0,0,0,1650,1,10000,1650,0,4334,64948,14.9856945085,9.43502435,-155.51554,s-35
2012-02-02 16:45:00,region-35,3768,520,44,4,0,4334,2,0,0,0,0,1651,1,10000,1651,0,4336,67209,15.5002306273,9.43502435,-155.51554,s-35
2012-02-02 17:00:00,region-35,4664,680,61,5,0,5185,8,116,37,64,2750,2723,1,10000,0,27,5410,194559,35.9628465804,9.43502435,-155.51554,s-35
2012-02-02 17:15:00,region-35,4643,694,65,5,0,5217,5,96,27,62,2750,2721,1,10000,0,29,5407,194937,36.0527094507,9.43502435,-155.51554,s-35
2012-02-02 17:30:00,region-35,4619,715,68,5,0,5219,2,103,30,53,2750,2722,1,10000,0,28,5407,193442,35.7762160163,9.43502435,-155.51554,s-35
2012-02-02 17:45:00,region-35,4605,731,71,5,0,5201,2,122,30,57,2750,2724,1,10000,0,26,5412,194095,35.8638211382,9.43502435,-155.51554,s-35
2012-02-02 18:00:00,region-35,4592,741,76,6,0,5223,7,101,24,60,2750,2726,1,10000,0,24,5415,195993,36.1944598338,9.43502435,-155.51554,s-35
2012-02-02 18:15:00,region-35,4570,756,81,6,0,5190,8,108,43,64,2750,2725,1,10000,0,25,5413,195558,36.1274709034,9.43502435,-155.51554,s-35
2012-02-02 18:30:00,region-35,4549,772,82,6,0,5219,3,96,32,59,2750,2721,1,10000,0,29,5409,192945,35.671103716,9.43502435,-155.51554,s-35
2012-02-02 18:45:00,region-35,4532,787,87,6,0,5208,6,109,22,67,2750,2724,1,10000,0,26,5412,194781,35.9905764967,9.43502435,-155.51554,s-35
2012-02-02 19:00:00,region-35,4513,798,92,6,0,5237,4,90,24,54,2750,2722,1,10000,0,28,5409,192580,35.6036235903,9.43502435,-155.51554,s-35
2012-02-02 19:15:00,region-35,4504,801,98,7,0,5213,2,106,31,58,2750,2723,1,10000,0,27,5410,194424,35.9378927911,9.43502435,-155.51554,s-35
2012-02-02 19:30:00,region-35,4493,810,103,7,0,5220,9,100,30,54,2750,2725,1,10000,0,25,5413,192029,35.4755218917,9.43502435,-155.51554,s-35
2012-02-02 19:45:00,region-35,4477,824,102,8,0,5215,8,111,22,55,2750,2723,1,10000,0,27,5411,195444,36.1197560525,9.43502435,-155.51554,s-35
2012-02-02 20:00:00,region-35,4461,832,105,9,0,5207,13,101,36,50,2750,2722,1,10000,0,28,5407,194704,36.0096171629,9.43502435,-155.51554,s-35
2012-02-02 20:15:00,region-35,4432,852,107,9,0,5197,6,110,24,63,2750,2713,1,10000,0,37,5400,193633,35.857962963,9.43502435,-155.51554,s-35
2012-02-02 20:30:00,region-35,4416,865,110,9,0,5213,6,99,32,50,2750,2712,1,10000,0,38,5400,193967,35.9198148148,9.43502435,-155.51554,s-35
2012-02-02 20:45:00,region-35,4394,886,114,9,0,5193,3,105,35,67,2750,2715,1,10000,0,35,5403,192166,35.566537109,9.43502435,-155.51554,s-35
2012-02-02 21:00:00,region-35,4377,903,118,9,0,5197,9,108,30,63,2750,2717,1,10000,0,33,5407,193593,35.8041427779,9.43502435,-155.51554,s-35
2012-02-02 21:15:00,region-35,4357,915,122,9,0,5220,6,102,21,54,2750,2715,1,10000,0,35,5403,192553,35.638163983,9.43502435,-155.51554,s-35
2012-02-02 21:30:00,region-35,4345,927,126,9,0,5197,4,109,31,66,2750,2719,1,10000,0,31,5407,193090,35.711115221,9.43502435,-155.51554,s-35
2012-02-02 21:45:00,region-35,4335,939,128,9,0,5208,8,113,24,58,2750,2724,1,10000,0,26,5411,194503,35.9458510442,9.43502435,-155.51554,s-35
2012-02-02 22:00:00,region-35,4311,954,136,9,0,5185,5,124,29,67,2750,2723,1,10000,0,27,5410,194442,35.941219963,9.43502435,-155.51554,s-35
2012-02-02 22:15:00,region-35,4294,965,140,9,0,5211,1,112,28,56,2750,2719,1,10000,0,31,5408,196167,36.2734837278,9.43502435,-155.51554,s-35
2012-02-02 22:30:00,region-35,4278,983,142,9,0,5204,3,117,28,60,2750,2722,1,10000,0,28,5412,196242,36.2605321508,9.43502435,-155.51554,s-35
2012-02-02 22:45:00,region-35,4261,998,144,10,0,5214,6,92,29,72,2750,2722,1,10000,0,28,5413,192539,35.569739516,9.43502435,-155.51554,s-35
2012-02-02 23:00:00,region-35,4241,1015,149,9,0,5191,6,142,21,54,2750,2724,1,10000,0,26,5414,197165,36.4176209826,9.43502435,-155.51554,s-35
2012-02-02 23:15:00,region-35,4221,1029,153,9,0,5193,7,123,38,51,2750,2725,1,10000,0,25,5412,195116,36.0524759793,9.43502435,-155.51554,s-35
2012-02-02 23:30:00,region-35,4199,1044,156,10,0,5192,5,116,27,69,2750,2724,1,10000,0,26,5409,194926,36.0373451655,9.43502435,-155.51554,s-35
2012-02-02 23:45:00,region-35,4183,1055,160,11,0,5204,5,110,29,61,2750,2726,1,10000,0,24,5409,194844,36.0221852468,9.43502435,-155.51554,s-35
2012-02-03 00:00:00,region-35,4168,1064,164,12,0,5206,7,116,29,50,2750,2724,1,10000,0,26,5408,193209,35.7265162722,9.43502435,-155.51554,s-35
2012-02-03 00:15:00,region-35,4156,1069,167,13,0,5202,8,110,28,57,2750,2719,1,10000,0,31,5405,194895,36.058279371,9.43502435,-155.51554,s-35
2012-02-03 00:30:00,region-35,4143,1080,168,13,0,5197,10,108,25,64,2750,2718,1,10000,0,32,5404,192137,35.5545891932,9.43502435,-155.51554,s-35
2012-02-03 00:45:00,region-35,4128,1092,171,13,0,5201,8,116,26,53,2750,2722,1,10000,0,28,5404,190686,35.2860843819,9.43502435,-155.51554,s-35
2012-02-03 01:00:00,region-35,4109,1107,174,14,0,5205,6,108,23,62,2750,2724,1,10000,0,26,5404,197014,36.4570688379,9.43502435,-155.51554,s-35
2012-02-03 01:15:00,region-35,4097,1118,180,14,0,5227,6,97,14,65,2750,2727,1,10000,0,23,5409,193413,35.7576261786,9.43502435,-155.51554,s-35
2012-02-03 01:30:00,region-35,4079,1134,184,14,0,5210,5,111,25,60,2750,2723,1,10000,0,27,5411,193833,35.8220291998,9.43502435,-155.51554,s-35
2012-02-03 01:45:00,region-35,4057,1149,189,15,0,5198,8,96,35,73,2750,2722,1,10000,0,28,5410,193214,35.714232902,9.43502435,-155.51554,s-35
2012-02-03 02:00:00,region-35,4037,1160,195,15,0,5195,7,125,34,46,2750,2720,1,10000,0,30,5407,195035,36.0708341039,9.43502435,-155.51554,s-35
2012-02-03 02:15:00,region-35,4024,1170,198,15,0,5199,9,116,19,64,2750,2721,1,10000,0,29,5407,192701,35.6391714444,9.43502435,-155.51554,s-35
2012-02-03 02:30:00,region-35,4008,1181,202,16,0,5219,4,96,32,56,2750,2724,1,10000,0,26,5407,193186,35.7288699834,9.43502435,-155.51554,s-35
2012-02-03 02:45:00,region-35,3991,1200,203,16,1,5209,8,118,22,54,2750,2726,1,10000,0,24,5411,195187,36.0722602107,9.43502435,-155.51554,s-35
2012-02-03 03:00:00,region-35,3975,1207,209,16,1,5188,9,109,36,66,2750,2723,1,10000,0,27,5408,195117,36.0793269231,9.43502435,-155.51554,s-35
2012-02-03 03:15:00,region-35,3958,1219,207,19,1,5195,3,108,34,64,2750,2719,1,10000,0,31,5404,193701,35.8440044412,9.43502435,-155.51554,s-35
